obs_rms_mean,obs_rms_std,param_noise_stddev,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,rollout/return_history_std,rollout/return_std,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
0.0,1.0,0.1639088940674591,40.082550048828125,8.067745208740234,0.2268628031015396,0.9563353657722473,40.7628173828125,7.872521877288818,0.3674640655517578,0.9202352166175842,20.273319244384766,0.09783425182104111,0.9866266846656799,24.78411910669975,806.0,119.33976745605469,142.23355102539062,86.52188873291016,73.75963592529297,62.84075307846069,806.0,1,20000,318.2648046090206,-37.324005126953125,17.957868576049805,1.0027480125427246
0.0,1.0,0.13433062777208762,69.154052734375,21.67144203186035,0.3721930980682373,0.9181886911392212,70.87136840820312,21.28522300720215,0.32957586646080017,0.9329314231872559,37.80607986450195,0.14566940069198608,0.9786083698272705,28.285714285714285,1414.0,136.85311889648438,160.6756591796875,96.34271240234375,85.12043762207031,127.04039478302002,1414.0,2,40000,314.8604825128135,-69.18429565429688,37.72103500366211,1.0822523832321167
0.0,1.0,0.11008992318755192,97.78945922851562,36.642051696777344,0.1778801679611206,0.9544704556465149,101.95396423339844,35.95305633544922,0.13563567399978638,0.9693905115127563,55.590545654296875,0.1494312435388565,0.9756655097007751,31.149532710280372,1926.0,151.8521270751953,212.69993591308594,96.74744415283203,92.8054428100586,191.6174967288971,1926.0,3,60000,313.1238066682855,-102.19845581054688,73.7791519165039,1.123518943786621
0.0,1.0,0.09022358778821578,125.30250549316406,52.02748107910156,0.2834280729293823,0.9405669569969177,130.8203125,50.972110748291016,0.4080641269683838,0.8902744650840759,72.56130981445312,0.17680950462818146,0.969288170337677,33.538171140939596,2384.0,164.8429412841797,216.1361846923828,89.15769958496094,96.8366470336914,257.4468238353729,2384.0,4,80000,310.74378315561137,-130.97366333007812,102.99676513671875,1.0759124755859375
0.0,1.0,0.07394224246582377,148.11170959472656,67.33806610107422,0.3803146183490753,0.8879315257072449,154.39398193359375,67.15727233886719,0.49637991189956665,0.8472120761871338,88.19603729248047,0.21578074991703033,0.9596636891365051,35.54551920341394,2812.0,176.22862243652344,255.42185974121094,59.95270919799805,97.32975006103516,323.8486478328705,2812.0,5,100000,308.78622056685964,-151.3672332763672,111.36067199707031,0.6208930015563965
0.0,1.0,0.060598955937205407,157.53128051757812,80.01564025878906,0.25992462038993835,0.9495998620986938,164.40579223632812,79.41449737548828,0.23957376182079315,0.9465572834014893,100.77906036376953,0.24270570278167725,0.9517316222190857,37.29944029850746,3216.0,186.51734924316406,263.65899658203125,73.98108673095703,97.84194946289062,390.57054805755615,3216.0,6,120000,307.2428287201939,-169.4206085205078,133.7061767578125,0.6742074489593506
0.0,1.0,0.04966353924655011,169.55096435546875,94.202880859375,0.32912424206733704,0.9290838837623596,177.34039306640625,94.92127990722656,0.2423529028892517,0.954330325126648,109.28004455566406,0.2446051687002182,0.9508742094039917,38.65727699530517,3621.0,194.85887145996094,290.13458251953125,68.27788543701172,96.96747589111328,457.25969767570496,3621.0,7,140000,306.1717459720012,-168.00921630859375,174.53457641601562,0.46910807490348816
0.0,1.0,0.040701478966889394,172.1931610107422,98.46566772460938,0.4355778396129608,0.8788410425186157,180.50497436523438,98.11885833740234,0.44461745023727417,0.8736863136291504,115.10933685302734,0.2586025595664978,0.9468572735786438,39.81757093081135,4018.0,202.26034545898438,271.9479064941406,35.76063919067383,97.029541015625,524.6227531433105,4018.0,8,160000,304.98105360728226,-166.89385986328125,160.917236328125,0.44450053572654724
0.0,1.0,0.03335667202186392,180.1425323486328,104.22403717041016,0.15609000623226166,0.9704160690307617,187.05465698242188,103.7835693359375,0.21559648215770721,0.9577162861824036,123.90998077392578,0.2665932774543762,0.9445611834526062,41.726408532344074,4313.0,210.80751037597656,359.869873046875,130.6510467529297,102.90933990478516,592.034672498703,4313.0,9,180000,304.03624713448573,-173.97296142578125,143.87301635742188,0.30167388916015625
0.0,1.0,0.02733727610437334,176.77532958984375,100.7601547241211,0.20584459602832794,0.9584704041481018,184.80072021484375,101.701171875,0.27021002769470215,0.9454423189163208,131.12594604492188,0.26327386498451233,0.9453877210617065,43.52056583242655,4595.0,218.99264526367188,384.8265686035156,111.11050415039062,107.24349975585938,656.3639471530914,4595.0,10,200000,304.70899699393703,-175.3338623046875,139.47764587402344,0.3172237277030945
0.0,1.0,0.02240411346542305,179.01560974121094,103.67503356933594,0.377395361661911,0.9020595550537109,188.57208251953125,105.11837768554688,0.35495901107788086,0.9128387570381165,137.3448028564453,0.27206310629844666,0.9422520995140076,45.572316618317444,4826.0,227.7488555908203,414.5643310546875,104.47705078125,114.26868438720703,719.3063566684723,4826.0,11,220000,305.85020966441675,-183.97406005859375,136.8448486328125,0.32363420724868774
0.0,1.0,0.018361167303396805,187.29803466796875,107.7768325805664,0.2247043401002884,0.9489854574203491,198.12368774414062,109.42278289794922,0.21226467192173004,0.957608163356781,144.4042510986328,0.27987784147262573,0.9389153718948364,47.44699367088607,5056.0,235.62037658691406,405.801513671875,124.10065460205078,119.83403778076172,782.2486743927002,5056.0,12,240000,306.8078065920972,-190.11851501464844,140.2827606201172,0.3595936596393585
0.0,1.0,0.015350253774398782,183.741943359375,108.28849029541016,0.14600324630737305,0.9715253710746765,194.00445556640625,110.07566833496094,0.15151478350162506,0.9700373411178589,149.4389190673828,0.28487107157707214,0.9368391633033752,49.381648936170215,5264.0,244.78001403808594,464.35382080078125,105.5284194946289,127.91866302490234,845.0007617473602,5264.0,13,260000,307.69203031527593,-189.2250518798828,144.4256134033203,0.3232485055923462
