# {"t_start": 1561570588.708221, "env_id": "Humanoid-v2"} 
r,l,t
212.168471,41,436.992705
208.749303,40,437.106577
175.122864,35,437.203757
254.843309,47,437.337092
232.519873,43,437.458092
222.117268,44,437.580757
211.268046,40,437.692508
329.158706,63,437.8653
270.802927,50,438.004701
236.098265,44,438.127221
217.990482,41,438.235679
233.101464,46,438.370885
219.576104,42,438.487644
240.440408,47,438.622948
213.294298,41,438.744171
228.484147,43,438.873115
272.404433,49,439.01995
211.871288,40,439.134686
237.203754,45,439.264911
227.650499,42,439.379767
231.555645,44,439.497787
205.703872,40,440.08786
273.860109,54,440.229413
326.939926,59,440.398952
244.497341,46,440.53546
208.72833,40,440.650642
211.649815,40,440.74397
229.594688,43,440.862768
219.082528,42,440.975211
296.978367,55,441.143805
254.709843,47,441.278298
217.99593,41,441.394376
227.153608,42,441.536129
235.541265,46,441.675412
236.740324,44,441.797657
211.319357,39,441.910935
193.617867,37,442.018033
363.179541,64,442.206572
434.872168,85,442.472344
219.96862,42,442.58581
364.54215,85,442.829265
277.816365,64,443.495322
304.706351,55,443.649621
305.021352,57,443.804577
246.915849,56,443.957204
251.763343,46,444.084091
255.510855,50,444.228185
242.722098,45,444.353493
311.80914,56,444.515165
343.697725,62,444.695488
212.812246,40,444.810473
456.277944,85,445.052811
191.029876,36,445.145774
226.461458,43,445.262411
273.721129,51,445.398743
206.614613,41,445.506103
261.194803,49,445.634565
390.151219,72,445.825863
296.453406,55,445.973253
554.816913,111,446.746702
256.524936,47,446.875094
255.248275,48,447.003427
269.248514,49,447.143141
279.900358,51,447.295608
290.635942,54,447.445156
249.292006,48,447.573656
309.342258,55,447.726763
267.070097,49,447.861192
292.092866,52,448.010299
456.6653,101,448.309743
282.321979,52,448.456676
266.600713,53,448.605112
240.15713,45,448.743108
287.401689,52,448.878203
259.29637,48,449.0173
302.25963,55,449.168551
307.951215,58,449.33058
306.18691,56,449.958125
270.287351,49,450.090423
245.997597,47,450.215772
333.908207,64,450.388687
348.754891,62,450.559067
308.805711,59,450.717911
304.340417,56,450.877118
303.52737,54,451.018887
316.657488,57,451.186576
285.938872,51,451.334521
223.93886,42,451.453722
289.240488,52,451.603466
330.55762,62,451.785639
381.386763,68,451.9843
343.653466,63,452.161526
353.394681,63,452.33512
315.842359,57,452.496394
435.856945,79,453.228831
516.026089,96,453.512434
225.660597,42,453.625655
209.721183,42,453.744956
285.697456,52,453.888267
253.031111,46,454.017097
263.34874,48,454.148413
283.519187,51,454.307097
264.724157,48,454.439906
247.120374,45,454.567783
382.372013,70,454.763824
310.502987,57,454.923006
277.900424,50,455.066077
255.784415,48,455.198218
435.192625,77,455.428316
298.210858,54,455.589921
327.738239,58,455.752853
285.772455,52,455.898455
268.368078,53,456.044363
360.762901,65,456.724377
337.354679,65,456.921383
289.965267,55,457.073048
262.79908,48,457.206478
209.334699,39,457.316509
267.382104,49,457.451681
339.199556,65,457.636417
266.75588,49,457.774004
270.38128,51,457.918767
270.798521,52,458.075735
204.264529,45,458.200927
269.853789,51,458.348078
224.67234,44,458.467501
239.988779,44,458.590481
211.658075,39,458.699895
214.543561,40,458.80799
314.967187,58,458.977645
272.992211,50,459.131535
160.84495,32,459.221122
194.683783,40,459.327822
265.871381,49,460.129014
208.983857,39,460.241172
75.704392,16,460.282771
281.026099,51,460.429784
209.44291,40,460.540067
319.690911,61,460.714851
219.895618,44,460.832905
275.521183,52,460.993423
204.318365,38,461.096466
209.369359,39,461.203643
240.396516,47,461.334729
233.072881,43,461.459976
199.201456,37,461.569539
215.785912,40,461.687101
234.322127,44,461.812515
221.273327,41,461.92569
225.710168,44,462.058529
204.229388,38,462.172587
250.559882,48,462.312943
231.55886,43,462.440162
209.952613,39,462.5522
198.870295,37,462.659896
234.591664,45,462.793429
271.98101,49,463.466585
240.35049,46,463.610864
213.75046,40,463.743671
224.614385,44,463.883855
233.429735,44,464.021618
251.412418,47,464.161936
222.926378,41,464.278019
216.27927,40,464.393401
278.593749,53,464.544707
248.251394,49,464.683848
219.5452,41,464.800161
214.50901,40,464.911287
204.485323,38,465.018524
193.691718,36,465.13576
228.260556,42,465.257664
207.416807,39,465.373857
257.961798,49,465.512323
215.32628,41,465.633248
235.308697,43,465.755482
209.898188,39,465.866343
203.865998,38,465.975751
206.712937,39,466.085362
210.425398,39,466.196744
215.451894,40,466.31164
220.280076,41,466.907373
221.847439,42,467.032921
188.689478,37,467.141895
209.240477,39,467.255682
171.114271,33,467.351877
183.128564,35,467.459465
238.394102,46,467.594897
191.13191,36,467.697101
253.585103,47,467.8319
215.99446,41,467.946281
202.056775,38,468.059117
227.697233,44,468.183867
208.717607,39,468.294101
240.298279,44,468.416456
203.804192,38,468.522902
435.8542,95,468.790661
217.383009,40,468.902697
203.81961,40,469.016335
246.710975,46,469.144585
222.238475,41,469.270006
239.331167,45,469.399255
203.181001,38,469.510678
213.448594,40,469.624923
244.346706,45,469.762251
197.917599,37,470.376349
297.910793,57,470.541608
225.890122,42,470.660449
191.317547,36,470.763854
211.885368,41,470.881637
202.595189,38,470.997786
237.193392,44,471.124871
226.690033,42,471.247925
77.550326,16,471.294126
245.190021,48,471.431967
220.120732,41,471.544157
247.543076,47,471.672413
232.894372,45,471.800052
245.330903,47,471.929109
224.391932,42,472.045746
211.508178,40,472.157407
196.917658,37,472.260113
185.91507,36,472.359727
254.063284,48,472.494051
237.290556,45,472.618832
226.810758,43,472.739308
242.439293,45,472.870174
248.708326,46,473.007775
185.213164,35,473.108188
206.074584,39,473.69581
186.26999,35,473.802442
209.365502,39,473.904969
259.070694,49,474.041534
215.163697,40,474.162189
192.79645,36,474.272475
207.588498,39,474.387225
214.742885,44,474.510352
270.344256,49,474.648785
216.590804,41,474.767465
179.589548,34,474.862272
260.282952,49,474.996638
202.908803,38,475.101982
250.789454,48,475.244729
236.460388,45,475.37027
257.735984,47,475.501665
228.895676,44,475.625131
296.879591,56,475.792561
225.198901,42,475.918642
212.798365,40,476.039151
219.242911,43,476.162261
192.444206,36,476.276064
197.839876,38,476.393224
229.566391,42,476.983572
276.294194,51,477.135477
208.783457,39,477.251174
235.568982,43,477.37992
219.515964,42,477.502211
215.177975,40,477.622947
213.075585,40,477.741023
207.249517,39,477.858899
198.173509,37,477.966409
231.508348,46,478.102459
250.245596,46,478.238684
289.665621,53,478.368514
227.07642,42,478.47761
294.746116,56,478.631929
222.106319,41,478.749412
215.817542,40,478.869151
198.333962,37,478.970007
213.164665,40,479.081304
210.223629,39,479.188765
292.394759,58,479.33907
257.661223,48,479.479027
252.082325,47,479.623771
226.93442,44,479.763955
197.645269,37,480.33079
269.669293,50,480.476173
239.088272,44,480.600919
212.906288,40,480.720788
217.96448,41,480.834316
247.119674,47,480.965704
231.264947,43,481.085397
213.418157,40,481.215183
269.803509,51,481.363496
234.416507,44,481.494146
278.503949,51,481.642645
254.841966,48,481.774698
268.334052,51,481.916347
220.27634,41,482.03094
252.950208,50,482.16922
251.467065,48,482.305601
302.312625,56,482.463289
209.665056,40,482.573979
252.123321,47,482.702614
290.841938,55,482.857315
226.1014,42,482.975579
270.447466,50,483.116695
241.401627,44,483.734349
245.496884,46,483.853984
273.536594,50,483.989079
314.534925,57,484.152284
338.524293,62,484.328015
216.941354,44,484.447789
298.334677,55,484.621275
312.172953,58,484.793593
374.675016,70,484.993541
818.133416,164,485.472361
209.087783,41,485.584794
288.063845,53,485.736187
223.064361,44,485.863418
286.174589,55,486.019108
227.742514,44,486.143921
238.841508,44,486.281645
393.278815,71,486.491898
317.916866,58,487.180247
241.847407,49,487.315536
451.829036,91,487.582077
266.888727,50,487.731817
260.964653,49,487.862764
367.805828,69,488.054408
295.749218,54,488.215713
305.233671,54,488.364959
437.046141,100,488.649017
265.165221,53,488.799736
290.598541,53,488.951778
278.801392,52,489.093722
277.404261,52,489.236222
232.093162,43,489.354538
232.077834,46,489.486943
286.18985,52,489.633905
395.480613,78,489.851769
330.821374,60,490.507254
343.285481,66,490.690863
269.592903,51,490.833162
639.977609,141,491.230943
238.88289,45,491.363318
210.771523,41,491.486491
378.108428,72,491.702123
242.847721,46,491.84021
361.218837,71,492.04996
354.076318,66,492.222898
550.066404,109,492.523495
254.467421,48,492.655209
357.21943,79,492.875794
352.096458,69,493.073692
398.909335,78,493.78958
295.681082,54,493.944781
229.574333,43,494.066094
310.340606,57,494.230529
258.548396,48,494.375919
273.246687,52,494.528054
283.023146,52,494.671793
304.538426,55,494.830961
301.34545,55,494.982852
256.812674,48,495.117116
373.090846,68,495.32008
344.327201,62,495.4927
306.196119,56,495.648988
314.194098,57,495.809359
346.321436,63,495.995859
317.827438,57,496.162376
327.334798,59,496.328008
287.531878,52,496.470429
303.219917,55,497.127631
373.927533,69,497.327797
296.177025,54,497.476856
330.117874,61,497.648083
266.556037,49,497.789124
310.488407,56,497.94155
286.478597,54,498.098159
379.728776,69,498.292252
328.044006,60,498.459986
317.351853,58,498.623013
290.271681,53,498.77671
71.266173,15,498.81388
253.228389,47,498.948418
289.917907,53,499.090649
301.725147,55,499.241745
331.032183,61,499.420142
265.257076,49,499.546432
303.539622,55,499.697297
294.931395,54,500.324759
339.232993,61,500.499992
324.479164,59,500.664865
364.479623,66,500.860507
295.760966,54,501.024637
400.677354,72,501.229147
261.277523,48,501.361959
311.716758,57,501.533041
343.081424,62,501.71728
318.29087,58,501.894974
289.791805,53,502.041556
361.127792,65,502.227869
347.396877,63,502.411061
309.871983,56,502.576319
323.237757,59,502.75171
288.606361,54,502.915119
399.172758,73,503.127622
260.905994,48,503.78757
325.087456,59,503.961354
396.06202,74,504.187956
355.504096,64,504.374021
360.457936,65,504.559509
297.937756,55,504.70443
310.656707,57,504.857925
333.618419,61,505.023392
352.578333,64,505.204459
402.329948,74,505.40537
293.56361,54,505.556629
324.874201,59,505.731696
387.193892,70,505.947912
387.372102,71,506.157409
340.723628,62,506.352632
316.988024,58,506.493045
331.628867,62,507.145303
342.182505,63,507.325748
421.293553,77,507.546291
470.452805,86,507.789706
364.364697,71,507.984268
375.621002,69,508.179015
284.458673,54,508.3317
250.617625,46,508.457794
275.426573,51,508.608499
279.111858,52,508.750926
358.383032,66,508.932368
301.516946,55,509.091349
305.242694,55,509.256215
239.250576,44,509.379809
304.770268,56,509.530166
332.461914,61,509.700154
228.807883,42,509.816941
270.626069,49,510.457872
284.140836,52,510.614621
287.370832,53,510.795548
259.027842,48,510.937628
302.942374,55,511.09761
290.139358,53,511.250859
241.966596,45,511.381889
269.073337,50,511.5335
266.182942,50,511.686126
279.786168,50,511.838218
262.421022,49,511.968965
298.70767,55,512.116455
281.016219,52,512.257818
290.161127,53,512.403211
242.113394,45,512.529859
274.974137,51,512.6723
267.501297,49,512.813493
283.331138,52,512.962289
259.129503,49,513.114768
312.480244,57,513.265763
282.99231,52,513.874047
305.329768,56,514.018486
203.072419,39,514.121247
268.831861,50,514.258559
289.899132,53,514.402794
282.218999,52,514.545758
276.466355,51,514.699478
270.084813,50,514.842963
289.384791,53,515.008591
277.050162,51,515.154768
246.224251,45,515.278383
267.487898,49,515.41246
250.821571,47,515.546482
262.99403,48,515.690407
288.502843,52,515.841973
293.552189,54,516.005449
306.765786,55,516.159837
220.042889,41,516.271297
274.994627,50,516.411155
275.659295,50,516.546825
284.444035,51,517.213605
274.871349,50,517.347695
362.006743,66,517.518397
278.509811,51,517.67254
256.400318,47,517.802857
299.125554,55,517.956323
353.589023,64,518.135984
234.952091,44,518.257825
234.555564,44,518.380156
250.829522,46,518.511519
296.5682,54,518.668095
347.322525,61,518.836462
289.566342,53,518.98817
289.890498,53,519.13885
311.180625,56,519.299125
264.786149,48,519.43609
254.765733,47,519.580789
190.103299,36,519.690062
305.138492,56,519.865037
316.957215,56,520.519008
296.719323,55,520.678391
243.273807,45,520.818919
260.751724,48,520.95195
293.691145,54,521.115225
298.178021,55,521.287618
289.705531,53,521.432536
294.883241,54,521.590166
277.720363,51,521.735776
234.073075,44,521.858117
258.481064,48,521.990976
237.018614,45,522.114055
266.150786,49,522.246838
283.263699,52,522.389317
289.653268,53,522.547347
141.180814,26,522.618684
247.265965,46,522.759879
284.640054,52,522.91898
299.871944,54,523.07287
231.807076,43,523.193557
253.726908,47,523.326332
436.77502,83,524.046414
252.685592,47,524.192728
246.776444,47,524.324409
273.4713,51,524.462814
251.416392,47,524.598183
237.537478,45,524.735037
253.081646,47,524.873394
253.521573,47,525.013906
220.214606,42,525.131579
243.972623,47,525.261524
289.507266,53,525.424469
222.069556,43,525.556973
255.595544,48,525.693922
304.409204,56,525.851048
279.822052,52,526.000118
266.721561,49,526.14435
217.702988,42,526.26605
237.514898,45,526.392967
245.035777,46,526.523255
273.873434,51,526.674915
226.555107,43,527.522633
276.390272,51,527.679498
266.218221,49,527.822859
289.40569,53,527.961496
248.975152,50,528.097934
264.278457,49,528.226776
272.367879,51,528.36298
221.217969,44,528.482983
250.200701,46,528.615516
238.970617,45,528.739343
273.243868,51,528.879523
228.745484,44,529.003424
254.086121,48,529.117069
315.112838,58,529.260074
274.275008,51,529.396945
257.742599,47,529.53428
289.583179,53,529.682526
292.460392,54,529.838566
200.572499,38,529.940095
307.130331,57,530.095618
302.596942,56,530.779744
259.204768,50,530.919556
293.560668,54,531.064754
239.207078,46,531.187968
254.944051,47,531.311861
284.665087,52,531.453238
285.644181,52,531.589974
180.432253,36,531.686399
278.123607,51,531.827674
255.650787,48,531.955512
297.829885,55,532.112975
289.021752,53,532.283529
273.573497,50,532.422113
296.285493,54,532.574544
280.796303,52,532.72457
278.867505,52,532.873154
236.543181,44,532.992131
256.783675,47,533.122482
270.073899,51,533.261991
301.613014,55,533.429058
228.156183,43,534.061596
275.56863,52,534.203352
221.104726,43,534.319592
303.021982,56,534.470846
295.92576,55,534.624388
297.304864,57,534.766577
227.659106,44,534.881083
287.22849,55,535.017206
242.878134,46,535.131341
297.194865,55,535.28572
259.127618,48,535.416113
245.018998,46,535.544549
291.53188,53,535.689277
239.25576,46,535.81507
249.974297,46,535.942915
230.857112,45,536.061299
244.608789,47,536.197914
241.571135,45,536.323892
264.271889,50,536.462128
213.530772,41,536.574762
329.043508,60,537.212361
314.236793,67,537.399828
354.637609,79,537.623591
503.158865,98,537.897429
599.177387,131,538.276174
426.614216,99,538.556229
434.489337,84,538.793032
393.979878,88,539.046672
294.008237,57,539.20768
412.730199,94,539.480175
404.649339,82,539.713949
187.283882,45,539.841688
485.391119,97,540.594385
459.893689,104,540.888264
121.546965,24,540.949763
365.136333,83,541.186254
233.730235,48,541.319314
384.493775,86,541.557413
289.202493,67,541.748598
370.508753,82,541.976056
416.293301,94,542.240438
329.793376,71,542.449511
386.722856,85,542.70046
317.716234,66,542.891452
374.890209,73,543.09418
310.69371,72,543.296465
277.198627,62,543.97657
306.863373,71,544.188275
252.955856,58,544.358255
357.452396,70,544.558727
212.442466,50,544.69772
355.648701,78,544.920265
393.415321,91,545.183202
324.050501,74,545.395404
313.415042,65,545.588142
512.702019,105,545.896372
474.851508,104,546.20808
326.057715,69,546.407186
430.100412,84,546.661427
353.782017,80,547.393648
377.928536,83,547.646767
341.046017,72,547.869263
308.537848,67,548.066403
266.747997,54,548.247891
556.631412,120,548.612256
361.093855,74,548.818941
373.052269,84,549.046851
250.238055,50,549.185921
311.834309,69,549.386513
338.402481,75,549.612963
764.923803,167,550.119162
350.979453,69,550.808596
269.04113,55,550.958122
417.527634,87,551.205576
430.374845,84,551.45506
191.940704,38,551.580584
422.328655,82,551.811623
262.928273,56,551.98041
387.772854,86,552.246846
247.250579,51,552.390749
327.329353,68,552.586381
342.758033,70,552.788438
345.062739,74,553.009244
245.343307,50,553.144485
247.417438,49,553.277066
270.308673,55,553.450015
376.358093,78,554.174504
277.619694,56,554.33093
241.000734,47,554.465787
281.747809,54,554.617647
238.744805,48,554.752674
238.874613,48,554.897571
247.248188,49,555.024634
347.652143,71,555.203055
251.741072,51,555.351813
281.691701,58,555.529114
250.511084,51,555.678683
256.341849,52,555.822693
256.393195,58,555.986051
415.740287,90,556.249973
203.57332,40,556.370307
223.672233,45,556.503586
233.253913,47,556.639365
292.316664,63,556.820379
362.831742,79,557.514532
467.801694,94,557.787719
299.796459,64,557.976212
458.406771,99,558.256532
232.016071,47,558.397012
290.324617,60,558.571646
250.537836,52,558.725111
356.344079,76,558.936654
381.478078,80,559.162392
369.542063,75,559.381777
406.875966,81,559.613325
426.530912,87,559.845941
369.624882,75,560.061074
243.821674,51,560.214461
298.260261,63,560.908379
421.071821,91,561.181471
278.793836,55,561.337875
372.390336,75,561.554144
250.879363,57,561.717598
258.411614,52,561.886728
292.18596,65,562.068414
239.697747,49,562.21861
552.642856,111,562.569669
281.101258,59,562.737549
599.794688,130,563.106333
279.107064,58,563.295824
291.430412,65,563.478475
310.257479,69,563.684973
406.658929,90,564.447813
309.733587,63,564.625032
523.893084,107,564.931209
286.208839,57,565.093265
292.6123,60,565.271945
513.719827,102,565.591732
344.551728,75,565.820455
324.166612,66,566.012285
301.051746,69,566.217708
362.721149,79,566.44045
305.627552,65,566.62576
361.557679,82,566.853589
300.92755,63,567.044011
420.9758,84,567.785311
103.264349,20,567.841784
141.899855,27,567.914388
451.240396,100,568.211284
106.334837,21,568.264872
282.70468,63,568.443132
97.905121,20,568.495773
101.698739,20,568.546242
231.18914,53,568.693052
198.117784,36,568.798797
465.356181,90,569.071845
404.214999,92,569.352004
355.379018,70,569.541275
337.644266,64,569.720398
404.39129,91,569.977651
571.724766,125,570.327296
108.586366,22,570.387269
133.445812,26,570.453298
274.672325,64,571.145623
269.42787,57,571.303282
348.619938,77,571.530302
317.732684,71,571.751174
449.420322,89,572.008944
346.439291,79,572.244697
242.641924,48,572.380977
382.302977,75,572.594743
324.567793,67,572.794877
222.51423,50,572.949481
308.868346,71,573.158675
288.106808,66,573.356113
390.140833,88,573.63118
76.497389,16,573.67204
167.356681,33,573.75989
424.655482,89,574.008738
367.336119,73,574.7015
374.852284,79,574.956687
432.818312,95,575.241755
527.624829,99,575.534292
162.81301,31,575.626131
760.324004,151,576.083342
381.477923,87,576.338679
361.69216,75,576.550098
264.064333,57,576.708793
95.541572,19,576.757586
392.032965,75,576.976737
443.87003,87,577.23378
293.175283,60,577.412338
285.729916,60,578.07913
222.663059,45,578.206769
311.713968,66,578.387844
500.012456,100,578.656967
327.944864,71,578.869678
338.959615,65,579.050011
290.621669,64,579.223362
429.124842,86,579.461576
356.42906,77,579.708055
215.292937,45,579.822986
720.161117,143,580.245164
308.021009,64,580.411769
345.090061,75,580.619847
676.343369,136,581.549582
377.063508,84,581.811065
325.680786,73,582.025254
422.302149,82,582.274377
495.715018,111,582.603802
311.998734,66,582.799808
407.644062,88,583.04596
318.124876,70,583.246537
556.670326,110,583.563307
186.433437,40,583.66709
400.891438,84,583.898244
355.199135,80,584.120237
269.57174,52,584.742793
161.02994,33,584.825437
338.526918,75,585.049382
503.270449,99,585.328068
389.36642,86,585.595316
310.90882,63,585.791874
480.798346,94,586.062163
434.118638,97,586.326519
351.982189,80,586.556664
332.599725,73,586.759534
274.891664,55,586.925737
265.242081,61,587.10794
409.484137,85,587.347598
397.528895,88,588.087675
459.281517,89,588.318331
290.153938,67,588.517915
964.653565,210,589.094244
530.868638,108,589.389266
411.513809,78,589.615945
474.649801,105,589.925335
437.93755,100,590.231762
319.512733,71,590.443102
304.385462,69,590.628856
334.580334,75,590.838972
491.002494,109,591.637469
371.247864,73,591.833418
333.243477,74,592.038649
319.773905,67,592.207743
253.602989,57,592.368419
309.678333,64,592.548217
336.976846,69,592.74051
304.203743,67,592.930318
288.520973,66,593.114385
291.953519,60,593.283643
322.263713,71,593.482566
349.911716,79,593.720447
325.253174,64,593.902267
284.338855,60,594.066195
334.024667,70,594.972955
321.025111,66,595.159157
374.295033,81,595.386326
355.988234,75,595.60522
293.430744,68,595.791487
295.849755,64,595.977072
296.790829,65,596.169078
243.791636,50,596.323139
443.306081,91,596.582106
343.206643,80,596.802153
499.99845,98,597.070614
446.340909,97,597.34773
642.010157,132,598.216092
389.640073,77,598.446195
341.790459,70,598.646774
302.155359,60,598.804296
344.842341,71,598.998321
334.048419,67,599.200535
320.80069,68,599.432698
351.922469,76,599.67597
334.810781,71,599.906339
347.156771,74,600.126957
317.885918,67,600.321414
414.482578,77,600.519266
479.583928,96,600.815767
511.03164,99,601.101348
303.213927,65,601.728687
252.216563,49,601.86622
334.248118,68,602.062219
314.815545,62,602.231741
210.334803,42,602.341715
428.530435,84,602.557255
332.131231,66,602.723908
503.058348,103,602.988253
311.174011,60,603.137992
320.196986,70,603.322999
365.557358,72,603.520095
328.695198,65,603.692355
259.487336,53,603.831228
261.781578,53,603.96724
276.296537,55,604.113769
285.288234,56,604.259085
279.057771,55,604.870917
333.883673,66,605.066977
271.671381,59,605.21022
307.923441,63,605.374728
238.662064,49,605.502081
326.184413,68,605.696893
363.555609,84,605.92375
327.857457,67,606.123142
274.375,56,606.275364
333.046438,69,606.484679
271.441747,56,606.643616
449.961211,89,606.896212
284.866741,57,607.051398
367.464544,75,607.269037
302.292896,63,607.451811
339.548638,67,608.098601
256.059428,51,608.227982
253.222661,53,608.364499
217.360061,43,608.472579
365.433803,73,608.652567
252.470701,48,608.77239
272.405818,57,608.915495
290.733546,61,609.068212
214.360942,43,609.200967
230.853728,46,609.339274
331.729754,67,609.541507
300.548637,60,609.712329
303.232332,61,609.885951
341.774575,66,610.069335
238.131632,47,610.188602
250.251209,52,610.321521
251.603985,52,610.472822
343.824459,71,610.680108
293.939124,59,611.306
272.807494,57,611.469049
281.745479,57,611.641296
274.034215,57,611.82042
220.084457,43,611.949003
244.726869,48,612.074024
231.182422,46,612.205186
249.963556,52,612.385164
251.079402,50,612.527982
329.490994,66,612.72498
396.068177,85,612.95962
290.110609,58,613.134561
241.182487,47,613.274378
209.672124,42,613.393925
252.881044,50,613.535173
260.438476,53,613.67223
229.750683,47,613.78817
275.183484,55,613.941371
248.751339,51,614.540224
231.187591,49,614.682645
259.063719,53,614.840074
258.060542,52,615.00392
224.295401,45,615.150087
250.783785,52,615.335333
249.24004,53,615.513123
230.497733,47,615.637313
204.846944,42,615.752545
256.375842,52,615.907592
241.905189,50,616.039852
224.328677,45,616.182712
246.217865,50,616.328859
240.176417,48,616.451974
259.474298,53,616.592849
267.942974,54,616.737164
261.538699,52,616.876316
249.839112,51,617.012163
230.841121,47,617.135518
241.947316,50,617.28831
242.145303,50,617.918574
319.661898,63,618.08474
253.984256,49,618.227138
401.346491,85,618.456257
255.495389,49,618.593323
321.846286,66,618.770931
288.721023,55,618.922008
320.113765,63,619.110565
331.974587,67,619.402096
277.439157,56,619.639348
300.671082,57,619.886962
325.509813,69,620.105541
280.863624,58,620.266351
284.500568,57,620.410599
279.13154,53,620.550788
249.967231,50,620.67684
316.277716,61,620.833232
401.398694,80,621.495003
351.588511,75,621.698354
359.474301,71,621.909905
387.474935,76,622.125961
312.013375,61,622.311934
339.395668,68,622.491185
403.998568,81,622.713384
293.897113,56,622.863601
254.179817,50,623.004453
516.935872,111,623.287359
376.22504,76,623.489007
328.865413,65,623.666576
462.450841,90,623.890466
368.772575,81,624.540895
526.403029,108,624.798643
368.350019,75,624.991657
452.05702,87,625.238767
423.384117,87,625.465572
392.364666,82,625.704052
377.966946,73,625.887228
395.414887,77,626.104055
373.583242,71,626.295582
324.090124,69,626.483072
385.713313,77,626.691548
429.774041,83,626.908472
320.584874,69,627.093009
348.957658,70,627.756162
333.940072,69,627.941474
373.661784,77,628.142631
304.183575,59,628.291824
335.686451,72,628.483095
375.600254,78,628.686827
379.362509,82,628.893467
350.943852,71,629.072142
351.787275,71,629.248286
384.921012,86,629.464224
408.62641,87,629.68614
439.77317,89,629.906411
370.311993,75,630.10247
298.93606,66,630.715965
468.229923,101,630.984914
359.244457,80,631.185738
379.496437,82,631.419771
448.847288,91,631.649365
343.361764,76,631.848598
259.381172,57,631.998557
401.336314,81,632.217412
337.297063,74,632.398109
345.218921,74,632.582633
347.128439,72,632.782693
329.225213,75,632.986474
289.614397,66,633.149653
573.028045,114,633.893755
344.080988,76,634.1085
546.872195,121,634.424355
534.21038,107,634.721879
376.85985,84,634.941762
406.04328,93,635.192039
337.993473,76,635.393603
286.161196,66,635.576423
288.362651,61,635.739144
440.851307,86,635.973776
315.801375,61,636.142265
621.935035,130,636.98803
384.563269,83,637.216992
407.968321,86,637.446824
347.504196,76,637.65249
363.892146,78,637.84818
482.13628,107,638.132279
509.26626,101,638.427717
396.549529,83,638.640993
520.996075,104,638.913988
603.693553,133,639.271156
323.552235,71,639.460374
420.327099,85,640.14717
595.588317,118,640.46515
340.674485,66,640.651547
376.127454,76,640.852547
359.432631,74,641.05911
425.22827,85,641.28163
444.79202,101,641.536632
329.502796,73,641.732237
280.002163,56,641.892466
682.816545,139,642.282887
224.995135,44,642.402053
280.270751,61,642.578455
459.39587,93,643.261416
262.084171,52,643.403672
409.805369,89,643.652129
367.009897,79,643.893081
325.566509,67,644.087059
407.779332,87,644.332744
372.369751,73,644.520727
340.481907,70,644.700645
419.011641,82,644.90636
261.063418,53,645.037772
387.106054,77,645.238285
330.011238,65,645.409055
340.111462,75,645.608523
392.039863,77,645.81085
439.561004,84,646.481337
276.450504,56,646.633572
454.69868,98,646.899023
392.682306,86,647.152428
825.421627,163,647.602081
466.922661,93,647.855624
280.772355,59,648.013051
338.361163,66,648.202094
339.856997,74,648.419813
285.064659,56,648.56898
838.739669,168,649.026201
331.021676,73,649.669067
257.222151,55,649.823968
304.256448,66,650.00366
346.843301,74,650.20317
475.379459,106,650.526358
305.234012,65,650.72569
348.46543,72,650.910274
281.897153,59,651.073002
310.487438,66,651.254318
270.601116,54,651.404793
468.580469,97,651.672192
327.140958,69,651.859818
338.309944,74,652.066137
346.51356,73,652.272807
356.970301,76,652.919528
324.037703,66,653.092023
296.312557,63,653.254281
343.392788,70,653.433129
293.906486,59,653.582895
281.84909,65,653.762969
324.607777,67,653.946597
272.19513,61,654.098951
354.254456,75,654.292443
430.16464,85,654.513543
435.812492,84,654.735081
429.709204,92,654.965543
492.6646,105,655.254481
304.753082,65,655.844248
454.949487,90,656.0788
360.491248,69,656.256776
257.197632,51,656.382427
289.552059,68,656.567406
251.128958,54,656.708266
282.170604,57,656.851097
477.48873,105,657.121261
339.212236,69,657.303876
365.816183,75,657.514704
273.902346,63,657.687041
350.528805,70,657.905009
548.498403,121,658.243333
394.687196,83,658.469418
339.699683,76,659.378345
270.872751,60,659.540149
279.291552,64,659.714227
315.898686,68,659.891464
618.723296,124,660.201616
310.220085,66,660.365815
270.370765,60,660.532229
315.415072,68,660.731099
264.257742,59,660.898223
477.057135,101,661.158278
387.82461,81,661.371097
319.095282,67,661.549883
489.978891,95,661.810859
391.410452,76,662.484133
322.779554,69,662.672604
679.987875,150,663.07899
262.343775,57,663.242081
432.782752,84,663.480064
365.780437,77,663.721584
289.334377,58,663.882626
685.38437,136,664.262531
409.674315,88,664.48523
388.333793,76,664.678598
334.692766,69,664.864095
263.173564,59,665.020213
309.114967,67,665.633874
263.540357,57,665.787222
313.351155,63,665.968618
287.735997,59,666.128108
282.773389,58,666.291117
244.161312,50,666.423256
341.285171,72,666.623307
275.073926,55,666.766634
308.035635,61,666.925443
285.431611,59,667.085663
264.119085,53,667.245497
253.68759,53,667.385873
312.846648,62,667.548767
187.620046,38,667.643829
305.428812,63,667.805956
287.058259,57,667.943316
305.840559,63,668.106522
427.1343,92,668.777044
236.971629,48,668.902671
441.487564,85,669.140448
325.677392,65,669.330128
266.308937,52,669.460254
358.97444,78,669.671551
417.446206,87,669.913279
456.489441,91,670.130057
335.363788,67,670.313804
317.775585,68,670.488442
378.331833,81,670.69594
464.605179,100,670.966494
421.925674,87,671.20366
339.469151,69,671.843938
