obs_rms_mean,obs_rms_std,param_noise_stddev,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,rollout/return_history_std,rollout/return_std,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
0.0,1.0,0.17573251985448587,-8.707647323608398,0.8710601329803467,-0.0398339219391346,0.34450340270996094,-8.097386360168457,0.9585060477256775,-0.2728922963142395,0.8767848014831543,-5.146854400634766,0.25221216678619385,0.9345393776893616,50.0,20.0,-101.80937194824219,-101.80937194824219,8.18127727508545,8.18127727508545,11.819482326507568,20.0,1,1000,84.60607430811912,7.856255531311035,0.7797630429267883,0.9988070726394653
0.0,1.0,0.14402061490518286,-10.38985538482666,0.754508912563324,0.012465383857488632,0.20588679611682892,-9.45463752746582,0.71756511926651,-0.2739686071872711,0.912561297416687,-7.074822902679443,0.23305602371692657,0.9249758720397949,50.0,40.0,-99.45985412597656,-99.45985412597656,11.004027366638184,11.004027366638184,24.52263617515564,40.0,2,2000,81.557300190517,9.296890258789062,1.3428819179534912,1.0362693071365356
0.0,1.0,0.11803129856011968,-9.262662887573242,0.705994725227356,-0.017715323716402054,0.15257655084133148,-7.950117111206055,0.6575194597244263,0.041380878537893295,0.7202222347259521,-7.692611217498779,0.15083032846450806,0.911955714225769,50.0,60.0,-94.04564666748047,-94.04564666748047,15.404032707214355,15.404032707214355,38.52931094169617,60.0,3,3000,77.86279916969445,7.9387407302856445,1.0086783170700073,0.7842700481414795
0.0,1.0,0.09673189806167645,-6.23185920715332,0.5723241567611694,-0.014328370802104473,0.09204505383968353,-4.524357318878174,0.5037304759025574,0.40323492884635925,0.6994437575340271,-7.369418144226074,0.1468893587589264,0.8783474564552307,50.0,80.0,-88.15032958984375,-88.15032958984375,19.739030838012695,19.739030838012695,52.871705055236816,80.0,4,4000,75.65483269020865,4.593482494354248,0.4188501834869385,0.6986042857170105
0.0,1.0,0.07927609216167789,-4.188169956207275,0.39899009466171265,-0.022027548402547836,0.07046005874872208,-2.260092258453369,0.3174609839916229,0.1730213761329651,0.6096186637878418,-6.5761213302612305,0.11983826756477356,0.8328734636306763,50.0,100.0,-79.6651611328125,-79.6651611328125,26.905750274658203,26.905750274658203,66.87202763557434,100.0,5,5000,74.76967839599524,2.222745180130005,0.1372283697128296,0.6318127512931824
0.0,1.0,0.06497028296105291,-3.1875109672546387,0.40709561109542847,-0.009597181342542171,0.05509047582745552,-1.348141074180603,0.3704042434692383,0.33612388372421265,0.47029396891593933,-5.755104064941406,0.0919007956981659,0.7910770177841187,50.0,120.0,-72.3624496459961,-66.47306823730469,29.98029136657715,30.554780960083008,81.12041974067688,120.0,6,6000,73.96411432757134,1.279448390007019,0.06538596004247665,0.4392477869987488
0.0,1.0,0.05324603613698031,-2.996164560317993,0.45645028352737427,-0.0016041492344811559,0.0624973326921463,-1.1418033838272095,0.4133644998073578,0.09108542650938034,0.3275057077407837,-5.092801570892334,0.06461602449417114,0.749646782875061,50.0,140.0,-65.60865783691406,-52.06818389892578,28.97976303100586,33.058048248291016,95.38757038116455,140.0,7,7000,73.38482332685807,1.1072250604629517,0.053939446806907654,0.29475903511047363
0.0,1.0,0.043637494483442035,-3.029247283935547,0.4686116874217987,-0.0003622877411544323,0.07702407240867615,-1.2285863161087036,0.4408700466156006,-0.2486724853515625,0.1515926569700241,-4.608129978179932,0.05249907821416855,0.7099912166595459,50.0,160.0,-59.84907150268555,-39.331119537353516,25.500244140625,34.5982551574707,110.06235980987549,160.0,8,8000,72.68606646104448,1.221356749534607,0.05472465604543686,0.23448918759822845
0.0,1.0,0.03950445449134708,-3.032639503479004,0.5370177030563354,0.005603581666946411,0.06262342631816864,-1.203900933265686,0.5429776310920715,0.18224963545799255,0.221565380692482,-4.255937099456787,0.04709754139184952,0.6738637685775757,50.0,180.0,-54.94534683227539,-28.381357192993164,19.2042293548584,35.498111724853516,124.73318338394165,180.0,9,9000,72.15401512119729,1.2861828804016113,0.05525188148021698,0.3145943284034729
0.0,1.0,0.04110849375655829,-3.0206217765808105,0.561656653881073,0.003385525429621339,0.07562942057847977,-1.1941697597503662,0.5756565928459167,-0.10747155547142029,0.12864667177200317,-3.973381757736206,0.04727631062269211,0.6441403031349182,50.0,200.0,-51.04242706298828,-22.419694900512695,13.59990119934082,35.68892288208008,140.10984110832214,200.0,10,10000,71.372573981215,1.311881422996521,0.05457824096083641,0.10847678780555725
0.0,1.0,0.04193477448106512,-3.0051746368408203,0.5760607719421387,0.012020682916045189,0.07312875986099243,-1.1931761503219604,0.6015448570251465,-0.07223564386367798,0.17696553468704224,-3.736713409423828,0.04541567340493202,0.6165689826011658,50.0,220.0,-47.54179382324219,-17.75701332092285,8.748385429382324,35.82316970825195,155.31285762786865,220.0,11,11000,70.82478661461579,1.3315614461898804,0.05524301528930664,0.21269744634628296
0.0,1.0,0.044514608122559224,-3.075324296951294,0.5828215479850769,-0.008279363624751568,0.07074019312858582,-1.2207324504852295,0.5967577695846558,-0.11519879102706909,0.15590974688529968,-3.558332920074463,0.0452880896627903,0.5930395126342773,50.0,240.0,-44.826114654541016,-15.730546951293945,6.429215431213379,35.487876892089844,170.9683802127838,240.0,12,12000,70.18841720945733,1.3586312532424927,0.05299629643559456,0.16325916349887848
0.0,1.0,0.0463220797159137,-3.0509586334228516,0.5742391347885132,-0.0029383981600403786,0.08936072885990143,-1.2237725257873535,0.5954422950744629,-0.174748957157135,0.15972168743610382,-3.3814826011657715,0.0393095538020134,0.5734143853187561,50.0,260.0,-42.392818450927734,-14.462820053100586,5.764263153076172,35.170616149902344,186.62664937973022,260.0,13,13000,69.65779026310884,1.3594125509262085,0.05662081390619278,0.18819871544837952
0.0,1.0,0.04540935174582266,-3.0704872608184814,0.562122106552124,0.00031274327193386853,0.09094009548425674,-1.253531575202942,0.5869812965393066,0.026863280683755875,0.20477645099163055,-3.2342238426208496,0.03171049803495407,0.5551232099533081,50.0,280.0,-40.22481918334961,-13.727871894836426,5.360218524932861,34.790584564208984,201.38990306854248,280.0,14,14000,69.51689129735139,1.3481419086456299,0.05267341062426567,0.1349165290594101
0.0,1.0,0.04725315351820356,-3.0871455669403076,0.5998719334602356,-0.0005809837020933628,0.08809256553649902,-1.27666175365448,0.6164679527282715,-0.024778207764029503,0.17967310547828674,-3.1139020919799805,0.029867369681596756,0.5394034385681152,50.0,300.0,-38.5549430847168,-13.579977035522461,5.103635311126709,34.20072555541992,217.89880323410034,300.0,15,15000,68.83929501845266,1.3861507177352905,0.05324285477399826,0.16957518458366394
0.0,1.0,0.04917182103618823,-3.0672085285186768,0.6024961471557617,-0.01987195946276188,0.08874288201332092,-1.2744792699813843,0.6117281317710876,-0.03943192958831787,0.14020958542823792,-3.015742778778076,0.027160851284861565,0.5238257646560669,50.0,320.0,-36.943904876708984,-13.628545761108398,4.807445526123047,33.71326446533203,234.18971991539001,320.0,16,16000,68.32067609876562,1.4068098068237305,0.05385303497314453,0.17784249782562256
0.0,1.0,0.04725315351820356,-3.0913355350494385,0.5673810839653015,-0.013931836001574993,0.08121813088655472,-1.3083217144012451,0.5650004744529724,-0.12306489795446396,0.20268018543720245,-2.929354667663574,0.025353791192173958,0.5100111961364746,50.0,340.0,-35.55406951904297,-13.301168441772461,4.546724796295166,33.18721008300781,250.12089657783508,340.0,17,17000,67.9671320253315,1.419408917427063,0.05638601630926132,0.1448916345834732
0.0,1.0,0.04917182103618823,-3.1295485496520996,0.5763425827026367,-0.03550058230757713,0.08152004331350327,-1.3170138597488403,0.5894441604614258,-0.06804642826318741,0.16459596157073975,-2.8466649055480957,0.020801760256290436,0.49738043546676636,50.0,360.0,-34.24262619018555,-13.0521240234375,3.8882639408111572,32.715057373046875,265.89007019996643,360.0,18,18000,67.69715012848296,1.4292094707489014,0.05406917259097099,0.23406091332435608
0.0,1.0,0.051168394149259826,-3.16801118850708,0.5721556544303894,-0.020783869549632072,0.08313621580600739,-1.36393141746521,0.6076200604438782,-0.062439557164907455,0.15829963982105255,-2.77593994140625,0.01798144355416298,0.48638832569122314,50.0,380.0,-33.16209030151367,-13.386445045471191,4.063220500946045,32.1850471496582,281.83601903915405,380.0,19,19000,67.41508791096153,1.4405221939086914,0.05484158173203468,0.2335941046476364
0.0,1.0,0.054316281463333616,-3.1364192962646484,0.6014127135276794,-0.017096560448408127,0.08306261152029037,-1.3403754234313965,0.6208483576774597,-0.1565471589565277,0.16569361090660095,-2.7082464694976807,0.016186047345399857,0.47611647844314575,50.0,400.0,-32.13645935058594,-12.881011962890625,3.9227564334869385,31.69708251953125,297.7092866897583,400.0,20,20000,67.17963091571922,1.4170737266540527,0.05289529636502266,0.1833323985338211
0.0,1.0,0.05765782727904421,-3.0954208374023438,0.5864663124084473,-0.03611982613801956,0.08265964686870575,-1.3057031631469727,0.6059881448745728,-0.04875896871089935,0.19951048493385315,-2.651998996734619,0.016261843964457512,0.46707674860954285,50.0,420.0,-31.306949615478516,-13.268691062927246,4.185260772705078,31.174034118652344,313.6105680465698,420.0,21,21000,66.96202915228797,1.4387507438659668,0.05293835699558258,0.252716064453125
0.0,1.0,0.05765782727904421,-3.1231839656829834,0.6139726638793945,-0.01714130863547325,0.07727806270122528,-1.312990665435791,0.6217226386070251,0.11388054490089417,0.15857526659965515,-2.596940279006958,0.016009287908673286,0.45762762427330017,50.0,440.0,-30.427532196044922,-12.997314453125,4.241555690765381,30.733049392700195,329.42892241477966,440.0,22,22000,66.78223587272063,1.4344971179962158,0.05274638533592224,0.17779073119163513
0.0,1.0,0.06243516490105867,-3.198150157928467,0.608618438243866,-0.021598223596811295,0.0809098333120346,-1.3164794445037842,0.6107748746871948,0.08802036195993423,0.20616042613983154,-2.5493717193603516,0.016451222822070122,0.44939279556274414,50.0,460.0,-29.67963218688965,-13.252861022949219,4.826379299163818,30.29233741760254,345.07770586013794,460.0,23,23000,66.65165442279263,1.4352067708969116,0.05553567409515381,0.164870023727417
0.0,1.0,0.06497028296105291,-3.1447196006774902,0.579712986946106,-0.018260532990098,0.08667752146720886,-1.3339993953704834,0.5758522748947144,-0.010709529742598534,0.23705199360847473,-2.5041654109954834,0.01604076661169529,0.44209909439086914,50.0,480.0,-29.0201358795166,-13.280704498291016,4.9894514083862305,29.840373992919922,360.8896484375,480.0,24,24000,66.50232308937062,1.4467990398406982,0.05387180298566818,0.3740417957305908
0.0,1.0,0.06369011171556996,-3.229321002960205,0.5800977945327759,-0.024814996868371964,0.08262211084365845,-1.374677300453186,0.588441014289856,-0.02158452197909355,0.1721801608800888,-2.4668047428131104,0.016087636351585388,0.4348653256893158,50.0,500.0,-28.408554077148438,-13.49692153930664,5.132957935333252,29.404468536376953,376.77608919143677,500.0,25,25000,66.35240589085713,1.437103271484375,0.057535599917173386,0.26065337657928467
0.0,1.0,0.06497028296105291,-3.2125284671783447,0.5870221257209778,-0.014942128211259842,0.07799330353736877,-1.3577423095703125,0.5923974514007568,-0.05289093777537346,0.15680699050426483,-2.4310309886932373,0.015555777586996555,0.42754971981048584,50.0,520.0,-27.798580169677734,-13.06342887878418,4.986236095428467,29.00705909729004,392.82742285728455,520.0,26,26000,66.18682527529623,1.4472880363464355,0.05016910657286644,0.17383182048797607
0.0,1.0,0.06760833698010633,-3.1722683906555176,0.5668874382972717,0.004621224477887154,0.07057023048400879,-1.3310856819152832,0.5714130997657776,-0.07770504057407379,0.14469055831432343,-2.3920717239379883,0.014890040270984173,0.42108669877052307,50.0,540.0,-27.216026306152344,-13.085391998291016,5.000179767608643,28.62900161743164,408.6324951648712,540.0,27,27000,66.07404041400646,1.4390674829483032,0.04729588329792023,0.1834530234336853
0.0,1.0,0.06627618564857007,-3.051485061645508,0.6027886271476746,-0.004436092916876078,0.07947270572185516,-1.2819100618362427,0.5955432653427124,-0.015087055042386055,0.16392262279987335,-2.3564059734344482,0.014226720668375492,0.4151010513305664,50.0,560.0,-26.68368148803711,-12.902292251586914,4.754780292510986,28.268171310424805,424.468074798584,560.0,28,28000,65.9649138825962,1.4260237216949463,0.04895351082086563,0.23509381711483002
