# {"t_start": 1561584546.9598482, "env_id": "HopperBL-v2"} 
r,l,t
7.66885,11,177.173265
10.903479,10,177.195593
5.334265,10,177.217834
14.756063,12,177.244262
3.851999,6,177.25766
5.250623,10,177.279981
37.171459,21,177.324523
10.946129,13,177.352816
64.565133,35,177.426277
5.445311,10,177.448182
5.411947,10,177.470099
38.448539,22,177.517688
38.696728,22,177.565154
3.855043,7,177.580666
17.804198,15,177.612534
6.91708,11,177.636498
5.359068,10,178.455312
5.353025,10,178.575212
5.481856,10,178.597206
5.331909,10,178.619388
201.203142,118,178.883967
5.807366,7,178.90111
4.733144,7,178.918136
93.11512,53,179.03589
5.904535,10,179.06414
189.137452,90,179.266261
51.887015,29,179.32496
3.6821,6,179.338522
5.306661,7,179.356855
73.285365,43,179.890409
38.597664,22,179.94085
76.549245,42,180.027586
76.037137,42,180.125402
60.687176,35,180.199244
4.97656,9,180.218427
168.522204,86,180.398596
118.544582,63,180.529817
71.040339,41,180.616621
66.15159,38,180.696767
43.804043,25,180.750575
171.603697,83,180.925556
5.340619,10,180.947306
3.767196,6,180.96039
5.876427,7,180.975952
5.352141,10,180.997313
51.843666,30,181.059562
5.793506,7,181.075505
5.466304,10,181.096542
38.755121,22,181.142894
38.81772,22,181.190739
75.427175,41,181.278672
113.316722,63,181.41702
19.150618,14,181.450179
106.908271,58,181.577585
79.931167,44,181.680452
169.681224,86,181.874321
9.055108,9,181.896383
45.282041,26,181.960382
171.394782,85,182.584862
5.430042,10,182.60995
10.453322,10,182.631623
39.197288,22,182.678248
170.021642,85,182.85795
43.786127,25,182.911971
9.971752,11,182.940279
5.323063,10,182.965658
63.183319,36,183.05741
125.242632,67,183.202199
4.766018,7,183.218665
5.721268,10,183.241397
6.859305,11,183.266673
3.176038,6,183.280225
5.243012,10,183.303909
38.469052,24,183.35778
5.442878,10,183.380464
153.204145,76,183.561199
154.106369,75,183.731221
6.054563,7,183.749287
3.119798,6,183.76412
170.522013,86,183.962903
6.055196,7,183.980314
5.578644,10,184.003795
5.448107,10,184.02763
49.726031,28,184.096655
38.62964,22,184.144462
38.295704,22,184.192391
62.856429,35,184.268289
75.50327,45,184.368192
5.952632,10,184.391609
145.920952,70,184.54486
89.825698,53,184.657668
171.679462,85,185.259054
3.796526,7,185.275944
5.788826,7,185.292337
38.775151,22,185.341829
5.515037,10,185.364371
29.185227,22,185.412619
5.381711,10,185.4344
41.826646,31,185.502311
38.213151,22,185.55021
68.078118,47,185.654799
5.540587,10,185.67794
3.215151,6,185.692986
7.30462,8,185.711681
9.013403,12,185.739353
3.145427,6,185.756687
5.78426,7,185.773457
3.132156,6,185.788015
4.001961,7,185.804024
5.297124,10,185.826555
3.138648,6,185.840369
50.101955,35,185.923426
23.14432,16,185.960654
21.637436,15,185.995529
5.78118,7,186.011476
3.066842,6,186.025636
6.05337,10,186.801733
5.249851,10,186.930118
10.802364,12,186.957088
5.199809,9,186.975512
6.948971,23,187.023902
28.804923,19,187.064936
3.234241,6,187.079565
3.192777,6,187.094419
5.008576,9,187.116425
8.861173,9,187.138909
6.979392,11,187.1662
11.134067,13,187.200188
14.666733,12,187.229231
12.927253,11,187.25447
155.448059,78,187.416319
5.184489,10,187.438161
31.237077,20,187.4798
46.524025,26,187.536395
5.456689,10,187.558159
193.22039,114,187.799407
23.112847,20,187.84433
34.267992,22,187.894042
12.165361,12,187.921557
3.319279,6,187.93551
5.782574,7,187.951908
128.705587,66,188.095512
4.229699,6,188.114148
104.883427,59,188.671712
5.232153,10,188.694294
117.396286,64,188.833459
11.128306,13,188.862782
40.396613,23,188.913951
166.142683,86,189.10471
38.738393,22,189.151544
37.240728,21,189.196901
42.517069,26,189.252998
5.738419,7,189.269373
5.932464,7,189.285481
4.043569,6,189.299101
72.50019,42,189.386989
7.175319,8,189.404531
62.260835,38,189.482999
5.392016,7,189.498433
5.860882,7,189.514261
62.825343,37,189.59087
3.283726,6,189.604029
12.956047,12,189.633026
176.436183,84,189.813591
47.84951,27,189.871487
7.696337,8,189.889461
3.018241,6,189.902793
38.107105,22,189.951014
5.930675,10,189.973859
14.90934,12,189.999469
175.095871,87,190.183402
40.260704,23,190.232594
75.688151,44,190.325686
40.564714,23,190.374042
120.237455,68,190.518542
27.283426,18,190.557752
117.277025,67,190.712218
7.169753,10,190.734661
96.271707,52,191.250854
5.319771,10,191.272771
40.414393,23,191.321135
76.771965,42,191.408488
41.141682,23,191.457585
5.372267,10,191.480026
4.557196,10,191.502559
130.754032,70,191.655234
172.771745,86,191.84691
5.344205,10,191.87004
5.798185,10,191.893252
5.42458,10,191.915877
5.298851,10,191.938967
5.379595,10,191.962374
5.659056,10,191.985755
77.509637,44,192.087997
87.59995,48,192.193633
36.67848,23,192.244372
5.381535,10,192.267599
13.023588,11,192.292431
130.093895,66,192.435178
5.313292,10,192.457224
5.437136,10,192.480266
3.563993,7,192.496444
83.915483,49,192.603762
5.742673,7,192.620296
88.295613,49,192.728299
55.179633,31,192.795944
102.260345,57,192.922182
7.947524,11,192.947307
5.31053,10,192.969861
3.514514,6,192.983938
3.119912,6,192.998167
5.848586,7,193.014502
5.341685,10,193.03728
40.354679,23,193.088469
168.888079,83,193.270333
17.035386,13,193.299838
42.332435,24,194.926299
5.744551,7,195.175232
47.378818,27,195.232574
5.536755,10,195.697751
5.264131,10,195.721937
193.135918,96,195.937194
5.252329,10,195.960264
85.69287,50,196.072451
5.943282,7,196.087961
9.449118,10,196.109515
36.137493,21,196.15373
3.801457,7,196.169628
6.898535,11,196.193798
6.612941,11,196.217619
3.876873,6,196.230836
5.888812,7,196.24639
79.315405,43,196.336777
36.520955,23,196.387154
161.731409,79,196.556187
5.680216,9,196.576794
205.14512,112,196.824216
9.104277,12,196.851275
137.865512,68,196.999641
45.285275,25,197.054267
187.872543,85,197.250779
91.990449,50,197.355356
38.22727,22,197.400911
37.204712,21,197.44598
170.938384,86,197.629079
172.416361,86,197.816034
85.57372,49,198.344039
11.156341,13,198.372755
39.956758,23,198.422198
38.671428,22,198.470025
46.466863,28,198.530699
6.104154,10,198.553501
119.15597,65,198.699091
5.943216,7,198.716265
5.401509,10,198.740764
5.579872,10,198.762517
29.026342,19,198.80388
5.730982,7,198.819433
8.936779,12,198.846408
12.494198,14,198.877362
190.862765,100,199.107358
3.654181,7,199.125509
182.580642,84,199.31855
12.639149,11,199.345036
149.211164,73,199.506713
5.739806,7,199.525009
8.848301,11,199.549957
7.436734,8,199.568243
42.743226,24,199.620212
5.222961,10,199.643228
178.897457,84,199.823112
197.921406,107,200.055426
12.684992,14,200.091695
36.871194,21,200.138684
6.262983,10,200.161949
5.451985,9,200.183093
13.114125,11,200.210341
99.601526,57,200.331052
172.036516,87,200.514026
85.161346,50,201.019687
41.153756,23,201.070095
3.104823,6,201.084602
175.870413,84,201.27422
5.839255,7,201.29017
142.5764,74,201.457214
10.942251,10,201.482616
88.657437,48,201.589089
162.142975,80,201.758774
5.328816,10,201.781424
4.498995,7,201.797626
75.117027,41,201.886388
4.745829,7,201.901702
10.837745,10,201.924144
4.199764,6,201.937897
77.238545,46,202.036368
169.744855,86,202.221268
62.711876,36,202.305069
113.055443,62,202.43753
65.168201,36,202.516664
4.613107,7,202.532675
129.506562,69,202.68178
169.169536,86,202.869905
7.244067,11,202.894692
3.400799,6,202.907954
40.135658,23,202.958418
3.737139,19,202.999995
36.936409,21,203.046292
38.638402,22,203.094835
5.9589,7,203.110705
3.436065,6,203.540704
5.595487,7,203.557518
172.312347,86,203.745174
5.267887,10,203.768462
192.996861,85,203.973469
5.459684,10,203.996805
3.53977,6,204.01085
5.344189,10,204.813689
3.156462,6,204.928678
5.319548,10,204.951022
9.277255,9,204.970624
173.092106,80,205.144583
11.786159,12,205.171813
38.260151,22,205.224791
38.448492,22,205.274101
57.776872,32,205.343464
4.450359,7,205.360408
109.195795,60,205.497519
40.381142,23,205.551947
5.490883,10,205.574296
35.098285,22,205.622944
5.548116,10,205.647031
165.055296,86,205.838522
38.575999,22,205.884978
194.725059,94,206.078348
25.011145,17,206.114723
39.193289,22,206.160797
58.36553,32,206.227116
5.849976,7,206.242892
10.87087,10,206.264937
169.783165,84,206.439973
93.948564,51,206.55865
3.24738,10,206.582411
107.331905,59,207.113495
3.693611,7,207.129465
5.795883,7,207.1457
180.972224,83,207.325973
10.937141,10,207.349396
42.156673,24,207.403496
-0.256398,11,207.429663
7.44533,11,207.455454
37.012649,21,207.502337
5.436703,10,207.52613
19.456342,18,207.566604
91.085563,52,207.681629
4.295999,7,207.697261
172.217282,79,207.867858
177.467117,86,208.054135
131.983493,92,208.260768
40.357158,23,208.311798
225.910973,114,208.570361
52.502655,29,208.636588
169.856234,86,208.826876
98.020368,56,208.948547
981.906566,1000,211.581457
-2.1491,19,211.622205
12.145129,12,211.650682
40.090571,23,211.702168
-0.713995,19,211.745663
3.704816,11,211.768604
62.619291,49,211.865984
50.246971,29,212.434372
7.99605,10,212.45581
54.559629,40,212.541671
38.716459,22,212.589383
8.534823,12,212.616173
17.242637,27,212.678517
94.289427,52,212.791347
54.062184,84,212.977472
73.244609,67,213.1312
65.164337,43,213.223263
73.31459,111,213.478731
37.922414,69,213.628521
11.604659,21,213.673763
-1.854429,18,213.715806
5.012541,10,213.738599
3.777191,7,213.76104
19.590093,18,213.801566
1.954318,23,213.854894
5.242956,10,213.87646
5.565379,10,213.897889
110.798255,60,214.026934
130.896598,73,214.184324
51.004881,32,214.25307
-0.86408,15,214.287923
40.011499,23,214.338419
184.103574,84,214.517739
74.665886,43,215.039293
185.978034,84,215.213412
102.854537,58,215.334125
43.630413,25,215.385933
143.525602,70,215.53332
48.762066,28,215.597157
5.76378,10,215.619249
18.125082,25,215.677252
55.191402,41,215.765775
3.291358,9,215.78765
-1.157048,19,215.833889
16.230916,46,215.932596
145.787992,95,216.139667
193.95552,94,216.346452
42.307665,24,216.397625
7.306164,11,216.421163
115.40574,65,216.559756
3.212139,6,216.574509
5.852603,10,216.600729
3.919973,7,216.617033
2.110807,9,217.373437
5.312956,10,217.484882
2.755492,7,217.50048
4.879027,8,217.518005
100.282802,56,217.644267
170.341531,85,217.834893
76.598819,55,217.976152
5.365769,10,218.00133
4.196294,6,218.017941
5.362364,10,218.043453
40.178097,23,218.520821
29.339666,19,218.562276
0.219345,9,218.582012
154.770465,83,218.763893
4.1606,16,218.800048
181.159998,84,218.980626
17.775522,14,219.018679
54.106291,31,219.092528
54.19571,32,219.16357
3.811565,10,219.189257
3.776351,26,219.246416
3.715989,6,219.263024
6.11629,10,219.283921
87.488049,51,219.38671
163.382465,86,219.562304
38.949645,22,219.609224
0.620499,20,219.650836
-1.045883,14,219.678036
88.551745,50,219.775353
4.771494,28,219.835065
95.735107,74,219.996124
-0.628646,19,220.038372
196.391314,151,220.340411
1.865523,9,220.359405
40.613201,23,220.408809
171.854122,87,220.597977
8.852052,33,221.101345
131.619657,73,221.266077
7.03377,12,221.29348
6.912711,11,221.31843
50.875758,29,221.38734
98.10146,54,221.519624
174.00879,97,221.749798
89.498061,48,221.855511
181.363236,83,222.040812
5.764982,7,222.056105
3.440609,7,222.071259
164.440268,85,222.246284
-1.502486,18,222.286115
990.025158,1000,224.98355
5.280577,10,225.005255
47.289381,36,225.089302
-0.699796,18,225.136407
5.349832,10,225.158942
231.708503,117,225.412053
170.023714,84,225.605154
17.753295,17,225.645994
167.832678,87,225.841925
117.532286,62,225.983833
2.497865,21,226.470685
39.959204,23,226.524483
114.225966,98,226.742728
43.023047,26,226.797908
5.866563,7,226.811897
7.014685,8,226.828568
-1.426058,18,226.864222
65.293814,39,226.947034
154.600299,81,227.11285
-0.746364,17,227.14961
203.260379,101,227.368967
155.762383,79,227.53372
38.54737,22,227.581504
7.919888,37,227.661654
148.998848,91,227.860872
6.423053,10,227.883571
70.02125,41,227.972749
40.050285,23,228.02916
5.009747,10,228.054108
9.857436,36,228.130326
45.986048,26,228.183035
33.278045,19,228.227301
38.771772,22,228.279412
87.766162,62,228.418992
22.310989,18,228.461645
84.380931,48,228.572671
159.380344,82,229.199383
5.585564,32,229.267905
4.794554,10,229.289234
149.9411,79,229.473017
20.526292,19,229.506513
6.03209,11,229.525174
9.742312,23,229.563877
50.982582,43,229.640866
5.222117,10,229.657164
5.605122,10,229.674251
92.733363,71,229.787335
7.230328,8,229.806086
118.174944,89,229.987542
79.305603,43,230.074268
40.113895,23,230.116326
55.470063,40,232.665959
166.186046,87,233.14738
67.581575,66,233.299136
4.510067,10,233.321278
171.652669,120,233.580057
10.087532,34,233.655541
2.762945,6,233.669441
0.887673,11,233.69497
4.562244,27,233.761985
12.706454,43,233.857939
5.37813,10,233.880329
-0.740371,17,233.919233
0.605417,9,234.346561
212.864644,122,234.601387
5.25731,7,234.617755
174.09523,90,234.809679
-2.27416,19,234.854881
10.857613,24,234.91045
-0.356776,16,234.949333
4.325678,10,234.970638
11.023828,27,235.033337
6.989663,8,235.052843
181.137184,81,235.230397
171.977211,99,235.438949
68.105229,39,235.52488
49.811944,30,235.5872
-1.15472,17,235.624629
144.240652,74,235.779581
187.117014,85,235.966996
22.551256,32,236.040662
96.031654,132,236.331489
61.257475,63,236.464193
0.038018,19,236.508753
38.978594,70,237.064674
973.926226,1000,239.700401
183.49752,83,239.881051
-1.554986,18,239.920719
67.063232,58,240.049898
-1.053931,18,240.091838
38.951572,22,240.143619
2.181411,9,240.166285
5.299835,10,240.190357
-1.499337,18,240.230482
24.96721,56,240.358031
-1.582488,17,240.398209
36.854123,21,240.452557
522.281906,496,241.449556
175.606046,86,241.595489
44.568714,25,242.000924
978.904074,1000,244.106335
107.808088,61,244.237677
119.688644,72,244.396277
6.709213,8,244.414361
981.737095,1000,246.972367
63.244534,37,247.052256
-1.216427,18,247.09141
189.503063,93,247.293853
246.501634,125,247.585335
599.12521,552,248.782686
164.710886,83,249.382261
71.20398,41,249.471
147.465503,162,249.818832
184.442216,84,249.992098
132.782945,70,250.135846
51.660188,29,250.196973
98.688779,58,250.317019
9.647894,19,250.356752
110.598194,83,250.544761
112.080172,142,250.871038
60.033606,39,250.953607
236.967524,119,251.216214
182.843041,125,251.881859
46.070616,26,251.935769
42.952591,24,251.985513
158.92669,184,252.376184
1030.689048,1000,255.050572
980.963964,1000,257.69262
1018.049912,1000,260.311172
9.080654,40,260.402606
133.908742,90,260.605647
80.207512,46,260.706363
76.10718,50,260.816961
99.628119,54,260.94172
170.770136,87,261.140608
167.829401,85,261.33114
995.245894,1000,263.962007
40.362468,23,264.01311
14.801014,46,264.116469
113.861164,61,264.260288
6.503317,33,264.335454
-0.795549,17,264.37705
10.863046,31,264.445259
50.854688,42,264.539405
352.781286,200,265.405311
5.188699,7,265.421818
4.478758,16,265.463259
52.506514,36,265.554459
24.530753,61,265.690487
9.832895,12,265.716182
976.674322,1000,268.449315
237.061313,108,274.897627
-0.093268,19,275.168639
169.390287,87,275.350743
158.036466,81,275.535878
56.035527,34,275.612416
169.66908,86,275.805491
176.159999,87,276.00454
168.963825,87,276.200611
272.444055,160,276.976486
88.089729,46,277.071798
162.193803,83,277.24553
8.379355,9,277.265738
42.210221,26,277.32547
166.692865,80,277.501043
171.643715,83,277.684221
1060.270117,1000,280.29833
164.054248,84,280.47185
198.176021,89,280.645986
174.511681,86,280.834415
66.016207,37,280.916944
149.769427,78,281.089029
171.027993,87,281.262627
50.125866,37,281.343227
234.428775,114,281.616585
38.682814,22,282.120881
68.438161,46,282.227868
181.546007,92,282.433498
162.5416,83,282.619674
310.905484,262,283.196966
164.041693,81,283.374649
138.708746,74,283.535917
174.56107,87,283.725519
243.95171,138,284.030169
54.956599,37,284.111847
167.147596,85,284.296491
39.986088,23,284.792792
328.920272,199,285.203513
157.314479,81,285.372286
171.74416,102,285.589857
156.282301,85,285.773301
106.903639,60,285.899746
170.351235,86,286.081076
125.507317,68,286.223957
9.990561,13,286.253171
1051.559343,1000,288.861716
31.477792,67,289.015573
152.757137,78,289.180689
4.920187,28,289.240169
622.404755,1000,291.820598
120.626061,64,291.959018
170.700756,86,292.553022
195.173567,105,292.792936
101.313774,59,292.923522
45.687978,26,292.981001
47.913233,33,293.054029
179.747812,93,293.255343
11.958377,34,293.329752
27.559978,20,293.376426
228.310606,124,293.662054
153.728802,79,293.841417
173.197038,85,294.019073
297.046779,179,294.390942
164.652899,84,294.563826
111.566712,60,295.093122
79.531796,104,295.312989
181.25546,95,295.511609
174.803464,88,295.698418
134.317426,94,295.892375
7.741327,12,295.918827
1029.008046,1000,298.477671
161.981478,82,298.651891
1.41973,22,298.699924
986.30831,1000,301.273874
174.326054,88,301.461675
172.998038,86,301.652554
137.365354,72,301.809195
162.497564,83,301.986118
-1.334821,18,302.025531
129.627427,70,302.181527
163.077204,84,302.772932
221.002358,101,303.010565
174.891849,89,303.20622
165.294697,85,303.392146
184.209062,95,303.585024
52.294959,35,303.664114
113.45646,63,303.80309
167.462637,85,303.989094
110.549524,68,304.13308
-1.386049,18,304.173674
173.477286,87,304.355129
104.994301,244,304.88642
318.682647,227,305.797705
970.431363,1000,308.382704
487.21318,337,309.128581
109.664661,132,309.416564
175.597576,87,309.596323
1054.943731,1000,312.202571
157.653235,82,312.385119
155.120947,80,312.565681
89.582789,113,313.211964
987.839091,1000,371.594796
212.506256,104,371.911007
171.721116,87,372.112505
67.389212,45,372.213672
996.431592,1000,374.797438
113.315633,62,374.939322
228.692379,103,375.169605
995.221621,1000,377.820076
12.513018,41,377.907444
132.915914,71,378.064497
172.726904,87,378.254478
40.150827,23,378.306978
38.464258,22,378.357284
1025.770679,1000,381.013786
91.614549,52,381.126263
42.080945,24,381.178561
42.420508,24,381.231851
63.460563,36,381.310833
183.603665,98,381.534729
169.389715,86,382.282972
173.95444,88,382.466912
144.161185,82,382.640347
567.654817,420,383.582476
1037.862051,1000,386.269304
285.649316,135,386.56858
249.014714,109,386.805553
982.783631,1000,389.429868
149.050762,78,389.603433
43.934663,25,389.663677
110.329923,61,389.800537
40.914375,23,390.266315
94.632,53,390.379716
198.064576,106,390.607961
167.96431,85,390.793668
127.610463,69,390.943827
206.845968,106,391.176962
150.874766,83,391.35396
141.608235,74,391.511788
80.92526,44,391.606819
184.321859,92,391.803647
172.457676,86,391.987905
249.958849,131,392.266651
213.487077,100,392.815419
1013.59408,1000,394.836196
269.501442,131,395.048451
110.892082,61,395.161965
123.060776,67,395.299913
114.736347,63,395.431571
233.255421,107,395.672443
72.688414,45,395.773328
107.893226,60,395.896085
121.074068,65,396.024588
123.221581,67,396.163131
51.333643,29,396.227289
46.669529,36,396.306476
300.788719,155,396.646087
101.744625,56,396.765603
230.815263,121,397.447814
1045.316821,1000,400.097273
174.591389,86,400.275734
117.997193,96,400.474945
266.373501,121,400.722743
212.357821,102,400.936875
79.884474,45,401.032519
304.192561,150,401.363576
312.629223,146,401.676348
185.076646,147,402.447852
128.708324,69,402.595694
143.452637,76,402.758847
993.867996,1000,405.341763
114.466491,62,405.474518
128.560718,69,405.625972
84.890623,46,405.74155
1010.960389,1000,408.396495
997.27514,1000,410.988091
46.735968,31,411.057976
976.078606,1000,413.614221
271.033676,123,413.884943
1048.941098,1000,416.489066
166.326886,83,416.674039
238.454771,109,416.922693
47.19959,29,416.986329
170.907309,87,417.177353
176.842836,89,417.377262
234.755405,106,417.603442
204.80585,129,418.278077
169.410036,86,418.472438
255.060663,118,418.729336
159.325507,81,418.904012
1078.357246,1000,421.366712
92.816074,53,421.47876
42.075255,24,421.527396
124.988414,87,421.715865
128.501377,69,421.86103
217.721803,99,422.067941
1031.282222,1000,424.670906
125.6922,75,424.831383
214.902363,95,425.03163
65.179654,37,425.116674
522.120474,339,426.295183
226.803673,108,432.902717
163.954359,83,433.305095
215.655029,185,433.693043
87.384885,61,433.822017
279.189333,129,434.107264
98.814926,57,434.23895
254.38504,128,434.941563
164.078392,96,435.145361
183.298494,88,435.336393
122.242502,67,435.479349
125.903075,69,435.63065
125.218477,68,435.766582
225.081346,114,436.015946
161.030163,84,436.20412
114.524398,63,436.354001
52.31312,29,436.424438
48.184926,32,436.499203
131.726649,78,436.678947
137.557471,73,436.841142
117.643004,65,436.983393
169.443114,85,437.574298
168.617593,87,437.771929
153.863861,81,437.965764
44.422438,26,438.023493
271.22785,151,438.353367
163.03066,83,438.524553
42.19407,24,438.573759
242.961683,112,438.815176
46.074257,29,438.882005
1002.460867,1000,441.591153
173.565643,87,441.789916
160.751877,90,441.992071
186.380111,88,442.181561
103.33083,63,442.318397
163.143034,83,442.918474
253.661699,121,443.185398
360.580233,208,443.669641
264.366977,121,443.933478
256.776077,117,444.189877
1029.03985,1000,446.727191
188.450861,91,446.933815
122.77729,66,447.069638
163.368712,82,447.242295
216.71952,97,447.450843
217.083805,105,448.066545
355.529162,195,448.481816
94.646281,53,448.603183
145.735765,80,448.776864
249.878226,112,449.012274
252.733777,117,449.269482
171.150147,85,449.470856
168.13918,83,449.660005
71.21481,39,449.743186
223.267195,96,449.94723
178.674539,88,450.579045
267.896235,128,450.856648
6.139489,8,450.874585
106.41449,60,451.009108
147.365608,77,451.176028
173.500358,87,451.371888
238.228911,102,451.589756
7.394828,11,451.612569
278.892654,135,451.89764
204.301227,92,452.082793
299.379537,154,452.418733
183.022462,90,452.628286
267.172654,133,453.367041
265.817549,126,453.649694
173.589652,87,453.839568
177.462359,82,454.014109
293.62019,119,454.289831
299.904307,144,454.615987
250.789203,106,454.854197
107.195857,62,454.984499
4.716728,7,455.000304
169.031165,85,455.183223
5.107029,9,455.20257
257.166217,126,455.871096
104.02328,57,455.987548
101.287832,56,456.100963
252.667564,107,456.321665
262.129663,112,456.554136
100.321015,58,456.673453
62.284876,37,456.75025
291.917103,129,457.023786
228.513196,108,457.274139
184.072563,91,457.478721
240.392783,118,457.750688
215.003369,94,457.957421
154.882727,79,458.518709
131.329738,69,458.671849
117.779429,65,458.822305
128.943597,70,458.974315
105.604058,57,459.104263
218.638245,101,459.321249
4.406977,8,459.340776
98.061627,53,459.456873
200.789614,94,459.664474
283.68233,114,459.911785
176.125475,88,460.104387
295.488931,155,469.377131
4.29232,7,469.608382
74.915726,42,469.699219
146.085002,76,470.220285
282.537247,130,470.436809
152.719712,95,470.591242
294.489394,150,470.840795
304.838053,158,471.11049
162.626547,83,471.247741
229.9941,101,471.413234
103.367729,61,471.513275
109.435218,62,471.614172
368.718777,151,472.238206
296.142839,125,472.454588
296.871789,136,472.696987
98.099767,55,472.800911
263.777878,114,473.034995
124.705247,68,473.194556
93.601886,58,473.31802
117.571051,65,473.461631
231.446926,105,473.68712
104.09974,58,473.802232
230.438382,111,474.042002
189.898569,93,474.638554
40.829823,26,474.692351
97.097028,57,474.817944
75.526293,45,474.92533
229.127744,103,475.143477
110.288774,61,475.272818
287.288098,119,475.530901
96.704923,55,475.661528
356.695726,177,476.086663
91.978959,54,476.219242
119.068401,73,476.374323
109.230635,85,476.570057
106.561719,59,476.70515
91.586123,51,477.25895
287.664545,114,477.491006
106.580119,58,477.624865
465.766225,200,478.067944
297.937345,140,478.366695
247.250873,109,478.602086
44.426504,25,478.655108
61.122759,37,478.729485
85.745411,53,478.838891
241.478113,118,479.09578
43.616772,31,479.162125
242.291756,106,479.839033
278.003194,122,480.107418
164.767469,83,480.298902
72.807271,41,480.397789
173.174383,85,480.584575
51.104772,30,480.647231
258.437413,131,480.927887
236.692572,104,481.148019
303.718528,123,481.398082
311.669423,118,481.654989
257.264203,133,481.952384
306.904938,140,482.686202
262.289487,106,482.921767
91.086859,58,483.058385
7.365401,9,483.079186
256.791088,120,483.348515
169.175182,84,483.533604
98.32194,55,483.653277
5.917377,10,483.675228
317.942933,145,483.98616
284.625214,126,484.251506
6.54911,11,484.275498
273.58326,118,484.519073
350.408075,164,485.251382
96.946589,53,485.363373
96.294087,56,485.482195
114.954485,62,485.615808
265.546681,124,485.884632
263.623445,117,486.13666
74.757182,50,486.243072
103.437803,57,486.362624
308.565429,162,486.702539
107.979512,59,486.833992
386.599853,168,487.637706
212.960777,99,487.857306
284.729652,112,488.086592
374.00257,173,488.454425
114.238519,86,488.643368
97.625902,58,488.764748
140.009825,74,488.922129
247.908001,112,489.156638
143.757399,86,489.338933
5.887636,10,489.361256
291.070336,137,489.649137
488.547759,161,490.399258
294.263069,118,490.645244
82.057626,50,490.753188
294.402158,145,491.051652
75.501167,45,491.148781
303.601033,273,491.72281
99.515848,59,491.848975
234.062337,104,492.073519
5.765163,10,492.09659
497.405797,222,505.751009
216.776071,98,506.206186
200.763907,103,506.410763
117.955633,63,506.55092
522.276403,207,507.003414
115.728622,63,507.140141
670.225963,548,508.71137
110.020133,61,508.826762
124.286369,67,508.960278
301.429586,134,509.238164
116.076979,64,509.388577
125.513126,67,509.526694
130.927205,74,509.683232
102.027899,57,509.797819
178.459848,88,509.981382
105.323425,57,510.100599
196.128332,95,510.718719
79.993687,46,510.810237
307.973209,157,511.144596
117.403818,62,511.282013
595.759288,348,512.047474
281.963724,148,512.365426
303.638425,135,512.65167
270.323672,132,513.548515
322.019554,160,513.892527
102.736297,57,514.015426
258.454289,110,514.249255
298.095487,122,514.511956
345.749282,172,514.877861
465.665302,184,515.255731
170.611863,100,515.462127
264.273565,125,516.139216
299.656726,120,516.376967
96.933921,53,516.483123
194.46461,94,516.67134
298.334055,141,516.970939
311.638673,122,517.234172
333.326046,153,517.585601
384.708898,155,517.91216
107.9779,60,518.033902
253.473523,124,518.715078
131.424236,72,518.869769
108.35135,69,519.022752
122.991067,67,519.17205
5.442938,10,519.197718
137.48727,84,519.398755
163.692017,91,519.594579
235.835581,105,519.819783
221.329122,97,520.028396
270.69448,113,520.288456
5.804945,9,520.310687
7.74324,11,520.338169
227.523055,105,520.581666
244.003847,108,521.217643
51.013929,33,521.287886
106.945389,59,521.411027
139.732045,73,521.559776
108.775666,61,521.685184
99.431292,58,521.803959
90.113092,53,521.913666
277.358756,120,522.158922
315.349158,146,522.490104
290.571036,124,522.763598
304.77007,139,523.059252
108.80758,59,523.186371
130.127529,69,523.732394
265.375589,122,523.993851
114.545246,65,524.132383
332.738983,174,524.505578
259.252074,112,524.749205
268.838396,121,525.009314
318.341267,152,525.340443
261.201517,118,525.596638
260.963236,123,526.290651
269.185172,122,526.547062
312.277714,158,526.880672
238.185442,111,527.117286
256.751964,119,527.369718
262.763916,124,527.636109
142.703366,76,527.80964
313.204999,148,528.135682
255.151627,114,528.369134
272.67765,126,529.029677
309.800725,142,529.354681
100.349716,59,529.486353
279.078068,131,529.768227
304.837115,124,530.04092
320.243855,153,530.369143
289.01168,122,530.633885
251.838158,112,530.89519
268.157945,121,531.578561
264.876816,118,531.822226
225.836615,103,532.034189
91.003327,51,532.13995
326.901139,165,532.484187
112.612114,62,532.611633
257.677565,118,532.856514
267.370486,121,533.139306
266.894274,122,533.385285
240.659533,108,534.012932
260.954944,116,540.930928
298.444642,137,541.468562
130.454451,74,541.629814
151.380741,79,541.805709
264.953196,136,542.099911
157.173522,82,542.271891
276.178614,123,542.544249
255.105893,113,542.783718
200.835861,102,543.429866
251.520495,113,543.667708
261.708197,119,543.870825
284.73034,132,544.098328
293.781209,139,544.33699
325.09266,161,544.619668
260.624082,116,544.819747
294.891007,151,545.074905
220.959975,100,545.59752
203.292464,95,545.756504
29.658146,17,545.785752
239.186256,112,545.971771
264.297594,120,546.182636
262.873711,118,546.377865
251.920788,117,546.578142
303.993636,142,546.844458
256.485407,114,547.085911
203.983272,103,547.304825
231.057839,111,547.959204
231.987168,105,548.180974
274.73567,123,548.445007
335.719468,165,548.812738
212.424052,101,549.039176
229.09036,107,549.26115
232.081412,105,549.485568
238.702412,106,549.713334
262.2541,119,550.356105
337.747025,162,550.637974
268.287717,125,550.911084
253.468039,115,551.165734
279.905303,128,551.460473
238.546915,107,551.697366
268.874914,123,551.962025
