obs_rms_mean,obs_rms_std,param_noise_stddev,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,rollout/return_history_std,rollout/return_std,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
0.0,1.0,0.022854436146078055,106.49725341796875,61.99130630493164,0.3191007971763611,0.7805987000465393,137.0396728515625,40.057861328125,0.2570856511592865,0.846706748008728,79.0579833984375,0.008192528039216995,0.5523250102996826,73.62714068935617,4613.0,73.62714385986328,867.3699951171875,305.8611755371094,231.70697021484375,927.229421377182,4613.0,17,340000,366.683791693117,-134.15769958496094,42.904029846191406,0.12057270854711533
0.0,1.0,0.02426044449968572,109.20852661132812,66.76495361328125,0.3778804540634155,0.741909921169281,143.4718017578125,44.662593841552734,0.3249138593673706,0.7915632724761963,83.86880493164062,0.007310624234378338,0.5448666214942932,77.04716981132076,4664.0,77.04717254638672,563.6099853515625,457.3110656738281,237.5009765625,983.5673441886902,4664.0,18,360000,366.01459180911627,-145.1951141357422,67.41313934326172,0.2577451467514038
0.0,1.0,0.02733727610437334,117.168701171875,68.51606750488281,0.42555537819862366,0.7302274107933044,151.66046142578125,44.73929977416992,0.344211220741272,0.814770519733429,88.09953308105469,0.006464105565100908,0.5350116491317749,80.64153748141857,4709.0,80.64154052734375,431.6600036621094,464.1742858886719,243.50628662109375,1039.6931402683258,4709.0,19,380000,365.49245665113165,-158.03964233398438,12.229710578918457,0.10239364951848984
0.0,1.0,0.026270585008002556,113.7109603881836,68.89167785644531,0.33341777324676514,0.786112368106842,148.7382049560547,45.74569320678711,0.26415982842445374,0.7982932329177856,91.93514251708984,0.0059828981757164,0.5253365635871887,84.33861093519106,4737.0,84.33860778808594,462.9700012207031,466.7030944824219,249.646240234375,1095.7538421154022,4737.0,20,400000,365.0454916295634,-157.58645629882812,64.65151977539062,0.10107044875621796
0.0,1.0,0.02575295069895359,116.11405944824219,66.88629913330078,-0.2830270230770111,0.7369453310966492,149.46168518066406,41.44838333129883,-0.27119606733322144,0.7869113683700562,95.36766052246094,0.005696827545762062,0.5153918862342834,88.18835400462477,4757.0,88.1883544921875,624.5399780273438,460.04937744140625,256.0692443847656,1151.7230191230774,4757.0,21,420000,364.6710129313802,-158.07354736328125,29.319490432739258,0.4520890712738037
0.0,1.0,0.024748079434129402,117.32720947265625,65.57496643066406,-0.2588401138782501,0.7399953007698059,151.3922119140625,38.92301559448242,-0.20487290620803833,0.7701202630996704,98.34388732910156,0.0054718852043151855,0.5132635235786438,92.01109018623143,4779.0,92.01109313964844,738.6400146484375,419.40887451171875,262.1748352050781,1203.1891295909882,4779.0,22,440000,365.69479326128345,-157.7889862060547,60.58023452758789,0.15649539232254028
0.0,1.0,0.023782417899897774,118.3987808227539,64.19418334960938,0.014689073897898197,0.7845224142074585,150.69895935058594,39.56441879272461,0.07878775149583817,0.8081547617912292,101.23452758789062,0.005240834783762693,0.509514570236206,95.77583333333334,4800.0,95.77583312988281,842.6199951171875,348.10040283203125,268.0626525878906,1254.1738221645355,4800.0,23,460000,366.77531604518884,-156.7696990966797,26.38259506225586,0.2527031898498535
0.0,1.0,0.024748079434129402,112.83475494384766,66.93876647949219,-0.36355677247047424,0.7532323598861694,147.31570434570312,43.828128814697266,-0.27016881108283997,0.8111159801483154,103.42617797851562,0.005274963565170765,0.5108269453048706,99.28402978899462,4834.0,99.28402709960938,816.2100219726562,367.8549499511719,273.0487976074219,1305.177351474762,4834.0,24,480000,367.7661119828907,-153.0845489501953,43.6212043762207,0.17615847289562225
0.0,1.0,0.022854436146078055,112.3719253540039,65.56405639648438,-0.26444679498672485,0.8011748194694519,144.82179260253906,42.09675979614258,-0.27039963006973267,0.8289988040924072,105.29388427734375,0.005167260300368071,0.5106250643730164,102.77768629065459,4858.0,102.7776870727539,787.8200073242188,384.5979309082031,278.005615234375,1356.657916545868,4858.0,25,500000,368.55274561256374,-151.09373474121094,24.58295440673828,0.25222161412239075
0.0,1.0,0.02240411346542305,113.0376968383789,65.0340805053711,-0.4697972536087036,0.7344685196876526,145.4325714111328,41.872894287109375,-0.45055973529815674,0.7529852986335754,106.89122772216797,0.005049813538789749,0.5079372525215149,106.4216670079869,4883.0,106.42166900634766,759.3599853515625,402.4736633300781,283.1557922363281,1407.9314868450165,4883.0,26,520000,369.3361536826266,-149.9568634033203,30.617822647094727,0.13684473931789398
0.0,1.0,0.020689822899908242,113.2850570678711,64.44766998291016,-0.21942929923534393,0.8019158244132996,143.8428955078125,42.73358154296875,-0.10219866037368774,0.8264545798301697,108.48482513427734,0.004890100099146366,0.5096462368965149,109.8748471259682,4906.0,109.87484741210938,733.219970703125,414.1566467285156,287.89727783203125,1460.74045419693,4906.0,27,540000,369.6755289062459,-148.41726684570312,35.547630310058594,0.22801128029823303
0.0,1.0,0.019882513137642284,112.33031463623047,64.04228973388672,0.18279315531253815,0.8133216500282288,145.28001403808594,40.123600006103516,0.10226700454950333,0.855289101600647,110.26394653320312,0.004717082716524601,0.5126707553863525,113.48883475436459,4926.0,113.48883819580078,843.3400268554688,342.10748291015625,292.8346862792969,1516.3026776313782,4926.0,28,560000,369.31940321755417,-150.68917846679688,46.634159088134766,0.24369622766971588
0.0,1.0,0.020282151651708893,116.14403533935547,63.561466217041016,0.24328111112117767,0.7965696454048157,148.27487182617188,38.65480041503906,0.13255444169044495,0.8715629577636719,111.9776840209961,0.004549156874418259,0.520354151725769,117.07359482410028,4946.0,117.07359313964844,915.6799926757812,262.7236022949219,297.60791015625,1571.9184873104095,4946.0,29,580000,368.97587545547225,-152.182373046875,44.02366256713867,0.11304709315299988
0.0,1.0,0.02152991267583435,111.00125122070312,64.10482788085938,0.23373578488826752,0.7628414630889893,145.27090454101562,39.069480895996094,0.33450138568878174,0.7608806490898132,113.55122375488281,0.0043985056690871716,0.5166752934455872,120.6294804671768,4966.0,120.62947845458984,936.469970703125,231.89254760742188,302.22625732421875,1628.2513976097107,4966.0,30,600000,368.4934653707689,-150.24163818359375,37.293678283691406,0.22636191546916962
0.0,1.0,0.020282151651708893,109.86096954345703,63.775447845458984,-0.015141489915549755,0.7369812726974487,142.11004638671875,39.478511810302734,-0.03033805638551712,0.7316370606422424,114.97713470458984,0.004257590975612402,0.5106689929962158,124.09340549208258,4989.0,124.0934066772461,943.5900268554688,223.8367919921875,306.616943359375,1684.8054707050323,4989.0,31,620000,367.9950064149255,-147.60194396972656,43.79106521606445,0.1963454782962799
0.0,1.0,0.018730226766195082,106.26900482177734,66.00263977050781,0.20421063899993896,0.7396413683891296,139.81080627441406,42.74224853515625,0.07116887718439102,0.7474403977394104,116.15093994140625,0.004116625990718603,0.5113874077796936,127.37796373779638,5019.0,127.37796020507812,872.6400146484375,317.4508972167969,310.42657470703125,1741.3506300449371,5019.0,32,640000,367.5308056617433,-148.3612823486328,32.39196014404297,0.30608808994293213
0.0,1.0,0.019106704324195603,113.86383056640625,66.17687225341797,-0.30351901054382324,0.7243242859840393,146.29092407226562,43.29961013793945,-0.19159941375255585,0.7579293251037598,117.28147888183594,0.0039765117689967155,0.5114729404449463,130.59346534653466,5050.0,130.5934600830078,764.510009765625,399.4298400878906,314.071533203125,1797.965661764145,5050.0,33,660000,367.0815377822149,-156.2364044189453,28.236013412475586,0.21663770079612732
0.0,1.0,0.019490749081111935,116.37004089355469,68.8045883178711,0.3057415783405304,0.7989040613174438,150.34097290039062,43.5836181640625,0.15182462334632874,0.8218867182731628,118.61978912353516,0.003865817328915,0.5100815892219543,134.00591249507292,5074.0,134.0059051513672,729.0,416.3882751464844,318.03802490234375,1854.7478029727936,5074.0,34,680000,366.62666423440135,-161.3650360107422,51.443023681640625,0.23832449316978455
0.0,1.0,0.019882513137642284,120.61219787597656,64.95279693603516,0.39323291182518005,0.7722617983818054,151.99859619140625,40.016456604003906,0.39689531922340393,0.7875638008117676,120.07133483886719,0.003635142929852009,0.5099263191223145,137.0992156862745,5100.0,137.09921264648438,718.280029296875,413.3011169433594,321.3643798828125,1907.8694939613342,5100.0,35,700000,366.90140610539396,-158.858642578125,64.34451293945312,0.0980706512928009
0.0,1.0,0.0211056883401964,118.56758117675781,65.9092788696289,0.45268699526786804,0.7353097200393677,151.04197692871094,39.24984359741211,0.3742879033088684,0.8266209363937378,121.21273040771484,0.003201657673344016,0.5062950253486633,139.79491163332685,5149.0,139.79490661621094,603.22998046875,449.4184265136719,323.9107360839844,1964.4118022918701,5149.0,36,720000,366.5219274084891,-158.27886962890625,31.3478946685791,0.1315814107656479
0.0,1.0,0.02152991267583435,115.35858154296875,66.64186096191406,0.47379153966903687,0.7057033777236938,148.42710876464844,40.736568450927734,0.4273195266723633,0.7615768313407898,122.20117950439453,0.0029158813413232565,0.506206750869751,142.5376613369293,5191.0,142.53765869140625,462.6000061035156,458.60894775390625,326.8182678222656,2019.897560596466,5191.0,37,740000,366.3552124799248,-156.67213439941406,40.601558685302734,0.1295323222875595
0.0,1.0,0.02240411346542305,115.39397430419922,66.56945037841797,0.48255497217178345,0.7058930397033691,148.67543029785156,40.564388275146484,0.4054093062877655,0.702314555644989,123.07725524902344,0.002758337650448084,0.5034306645393372,145.524530471445,5218.0,145.5245361328125,530.2999877929688,470.28582763671875,330.0572509765625,2076.871885538101,5218.0,38,760000,365.934945382098,-157.0710906982422,18.13758087158203,0.12053486704826355
0.0,1.0,0.023313810312614227,120.38517761230469,69.77327728271484,0.4488011300563812,0.7332034111022949,152.76913452148438,46.438682556152344,0.36689114570617676,0.815140962600708,123.86377716064453,0.0023627132177352905,0.5004590153694153,147.10555135951662,5296.0,147.1055450439453,351.1099853515625,436.5285949707031,331.1317443847656,2133.939999103546,5296.0,39,780000,365.52105510355153,-165.20310974121094,30.76504898071289,0.1983959972858429
0.0,1.0,0.023782417899897774,120.40186309814453,70.66388702392578,0.3330695331096649,0.7285353541374207,154.54637145996094,45.69244384765625,0.3313305974006653,0.7837063670158386,124.7750473022461,0.002289919415488839,0.4981341063976288,149.87228057014252,5332.0,149.87228393554688,333.5899963378906,428.6676330566406,333.97296142578125,2191.046452999115,5332.0,40,800000,365.12233636350163,-167.84207153320312,26.771352767944336,0.2922721803188324
0.0,1.0,0.020282151651708893,119.01062774658203,68.4235610961914,-0.17665275931358337,0.7959260940551758,153.429931640625,42.3721809387207,-0.032079268246889114,0.7575393319129944,125.77041625976562,0.00225424743257463,0.4962960481643677,152.80764925373134,5360.0,152.80764770507812,497.8500061035156,466.58831787109375,336.94061279296875,2248.359518766403,5360.0,41,820000,364.71035577526567,-164.69076538085938,45.80476379394531,0.4429279565811157
0.0,1.0,0.017999379770019416,119.45050811767578,65.59790802001953,-0.19380931556224823,0.8046529293060303,150.50160217285156,39.59302520751953,-0.0669371709227562,0.8124479055404663,126.81002044677734,0.0022257077507674694,0.4965001046657562,155.90620356612183,5384.0,155.9062042236328,639.3699951171875,453.02215576171875,340.1025695800781,2305.772773504257,5384.0,42,840000,364.303026582879,-161.39772033691406,38.79922866821289,0.16152149438858032
0.0,1.0,0.01695622994987775,113.6498794555664,65.96533203125,-0.2836056649684906,0.8030362725257874,144.7894287109375,43.04026412963867,-0.27312541007995605,0.8137190937995911,127.76290130615234,0.002238149056211114,0.4971250295639038,158.84840081345905,5409.0,158.84840393066406,715.719970703125,426.614013671875,342.9997863769531,2363.3996074199677,5409.0,43,860000,363.88260254423454,-159.64520263671875,35.11272048950195,0.224068745970726
0.0,1.0,0.014460633428115275,108.94676971435547,66.47805786132812,-0.13719597458839417,0.7968514561653137,140.57872009277344,43.73893356323242,-0.13019242882728577,0.7775108814239502,128.58419799804688,0.0022404342889785767,0.4995541572570801,161.87265366212733,5434.0,161.87265014648438,794.9400024414062,377.00390625,345.991943359375,2420.682735681534,5434.0,44,880000,363.5338026865546,-156.85516357421875,23.81595230102539,0.2264171838760376
0.0,1.0,0.014751292160020392,109.0489273071289,64.47445678710938,-0.5393012762069702,0.6768302917480469,141.4577178955078,40.75633239746094,-0.5151776671409607,0.6999892592430115,129.29176330566406,0.0022552290465682745,0.5002529621124268,164.86206264883677,5459.0,164.862060546875,819.3300170898438,362.18634033203125,348.90435791015625,2478.2067091464996,5459.0,45,900000,363.16583143702417,-156.4034423828125,39.4551887512207,0.10657896846532822
0.0,1.0,0.017644720880324885,114.77685546875,62.53056716918945,-0.5677465200424194,0.6511033177375793,144.3958740234375,38.968788146972656,-0.5860046744346619,0.6746378540992737,129.8737335205078,0.0022891671396791935,0.500374972820282,167.62370100273472,5485.0,167.6237030029297,790.1699829101562,385.80230712890625,351.5400695800781,2535.6669838428497,5485.0,46,920000,362.8236696152123,-156.01536560058594,27.982675552368164,0.17206405103206635
0.0,1.0,0.019490749081111935,115.72941589355469,63.336578369140625,-0.6270453333854675,0.6131044030189514,144.95115661621094,41.42327117919922,-0.572502851486206,0.6746557950973511,130.33602905273438,0.0022928749676793814,0.4998758137226105,170.49746008708271,5512.0,170.49746704101562,775.7100219726562,399.4853820800781,354.2577209472656,2589.5110750198364,5512.0,47,940000,363.0028884865068,-156.601806640625,28.363004684448242,0.1968456208705902
0.0,1.0,0.019882513137642284,112.41443634033203,65.15473175048828,-0.49890395998954773,0.711571216583252,143.2944793701172,41.83782958984375,-0.47852766513824463,0.6920415759086609,130.68649291992188,0.0022887596860527992,0.4977252185344696,173.3736680512913,5537.0,173.37367248535156,773.5399780273438,403.2479553222656,356.96734619140625,2641.9836897850037,5537.0,48,960000,363.36333328315203,-153.37335205078125,17.474599838256836,0.16357694566249847
0.0,1.0,0.019882513137642284,107.51769256591797,63.47471237182617,0.4195612668991089,0.7735593914985657,137.154296875,40.98515701293945,0.36169785261154175,0.798964262008667,131.0841064453125,0.0022539054043591022,0.500849187374115,175.96265038606572,5569.0,175.962646484375,737.0499877929688,422.00396728515625,359.22467041015625,2693.8625333309174,5569.0,49,980000,363.78990682506947,-148.07952880859375,44.05747604370117,0.1289890706539154
0.0,1.0,0.019490749081111935,105.17191314697266,62.46730422973633,0.3634827136993408,0.7809059619903564,135.14344787597656,39.939430236816406,0.3635227084159851,0.7582292556762695,131.63938903808594,0.001991721335798502,0.49809157848358154,177.8652785193095,5619.0,177.8652801513672,545.8599853515625,472.9629211425781,360.78057861328125,2745.49160695076,5619.0,50,1000000,364.2334937277901,-145.31690979003906,16.418231964111328,0.2254323661327362
