obs_rms_mean,obs_rms_std,reference_G_mean,reference_G_std,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_G_mean,reference_actor_G_std,reference_actor_Q_mean,reference_actor_Q_std,rollout/G_mean,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,rollout/return_history_std,rollout/return_std,rollout/safety_return,rollout/safety_return_std,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/loss_guard,train/param_noise_distance
0.0,1.0,-33.894775390625,9.225149154663086,-1.6873093843460083,0.5962288975715637,0.05987780913710594,0.24779391288757324,-33.35483932495117,9.425779342651367,-1.6450564861297607,0.6008065938949585,-25.22224998474121,-1.5072503089904785,0.009435704909265041,0.1544974446296692,50.0,220.0,-10.718932151794434,-10.718932151794434,3.90649151802063,3.90649151802063,-41.0506477355957,11.992354393005371,424.9138071537018,220.0,11,11000,25.887603120463037,1.601936936378479,0.04784874990582466,23.44928550720215,0.0
0.0,1.0,-33.940696716308594,8.156267166137695,-1.7434146404266357,0.5974472761154175,0.053376927971839905,0.22771571576595306,-33.95466613769531,8.310054779052734,-1.6934728622436523,0.5996741056442261,-26.018598556518555,-1.4962451457977295,0.010212114080786705,0.1533966064453125,50.0,240.0,-10.561800003051758,-10.561800003051758,3.85870623588562,3.85870623588562,-41.33944320678711,11.70903205871582,465.09850883483887,240.0,12,12000,25.800985752593157,1.6038469076156616,0.04344255104660988,19.458642959594727,0.0
0.0,1.0,-35.03303527832031,9.015673637390137,-1.7085362672805786,0.5690560936927795,0.06062648817896843,0.26483073830604553,-35.224769592285156,9.078978538513184,-1.6462489366531372,0.5662031769752502,-26.941333770751953,-1.4879209995269775,0.013453097082674503,0.15135407447814941,50.0,260.0,-10.399280548095703,-10.399280548095703,3.814732789993286,3.814732789993286,-41.94879913330078,11.954296112060547,504.22362542152405,260.0,13,13000,25.782211194749507,1.5847117900848389,0.04643211513757706,22.736003875732422,0.0
0.0,1.0,-37.68009567260742,8.964560508728027,-1.7453980445861816,0.5813757181167603,0.03908712416887283,0.2599502205848694,-38.40652084350586,8.837569236755371,-1.7051734924316406,0.5730270743370056,-27.676511764526367,-1.4851144552230835,0.01419219933450222,0.15063756704330444,50.0,280.0,-10.354488372802734,-10.354488372802734,3.758434772491455,3.758434772491455,-42.24652862548828,11.616600036621094,543.6532392501831,280.0,14,14000,25.751708974104645,1.5821682214736938,0.04622408002614975,26.81772232055664,0.0
0.0,1.0,-40.52298355102539,11.213775634765625,-1.7552285194396973,0.6085846424102783,0.03614608570933342,0.21689826250076294,-40.70980453491211,11.499787330627441,-1.7169678211212158,0.6019308567047119,-28.335229873657227,-1.4797208309173584,0.014018284156918526,0.14858607947826385,50.0,300.0,-10.222342491149902,-10.222342491149902,3.739750623703003,3.739750623703003,-42.00423812866211,11.695260047912598,583.3514428138733,300.0,15,15000,25.71348744359919,1.5833015441894531,0.045796457678079605,33.84233474731445,0.0
0.0,1.0,-42.387115478515625,12.1985502243042,-1.7675148248672485,0.5890479683876038,0.04287082329392433,0.1754593551158905,-42.86922836303711,13.04174518585205,-1.7297723293304443,0.584597647190094,-29.098941802978516,-1.479042410850525,0.016254974529147148,0.14685417711734772,50.0,320.0,-10.171850204467773,-10.171850204467773,3.677996873855591,3.677996873855591,-42.12195587158203,11.420032501220703,623.0350160598755,320.0,16,16000,25.68073958536923,1.5838406085968018,0.04574534296989441,37.100120544433594,0.0
0.0,1.0,-41.46242141723633,13.39779281616211,-1.7706927061080933,0.6055442094802856,0.00876654963940382,0.1699800044298172,-41.657135009765625,14.162781715393066,-1.738618016242981,0.6005399823188782,-29.93811798095703,-1.4762356281280518,0.017266249284148216,0.1444055140018463,50.0,340.0,-10.053584098815918,-10.053584098815918,3.6513943672180176,3.6513943672180176,-42.14118194580078,11.24527359008789,663.0400624275208,340.0,17,17000,25.639476350432943,1.5726886987686157,0.046979594975709915,39.391639709472656,0.0
0.0,1.0,-40.71372604370117,12.06479549407959,-1.7932395935058594,0.5943676829338074,0.015234448947012424,0.15196442604064941,-40.94642639160156,12.831263542175293,-1.7645492553710938,0.6025088429450989,-30.244125366210938,-1.4704946279525757,0.01610606163740158,0.14195530116558075,50.0,360.0,-9.94979476928711,-9.94979476928711,3.5973973274230957,3.5973973274230957,-42.02227783203125,11.003605842590332,702.8834371566772,360.0,18,18000,25.608798057347997,1.561460018157959,0.04811538755893707,37.89751434326172,0.0
0.0,1.0,-40.3621940612793,12.170652389526367,-1.7979354858398438,0.6148055791854858,0.011842326261103153,0.13964423537254333,-40.832767486572266,13.278820037841797,-1.7760727405548096,0.6247968077659607,-30.469453811645508,-1.4660803079605103,0.01607755571603775,0.1397290974855423,50.0,380.0,-9.866938591003418,-9.866938591003418,3.5381686687469482,3.5381686687469482,-41.817806243896484,10.862525939941406,742.6712191104889,380.0,19,19000,25.583326122098352,1.551368236541748,0.040564876049757004,32.3658332824707,0.0
0.0,1.0,-39.49176788330078,10.362857818603516,-1.7715743780136108,0.6276227831840515,0.013319779187440872,0.13769643008708954,-39.95687484741211,10.934035301208496,-1.7433048486709595,0.6341777443885803,-30.86520004272461,-1.4665257930755615,0.014175618067383766,0.13739727437496185,50.0,400.0,-9.808464050292969,-9.808464050292969,3.4791786670684814,3.4791786670684814,-41.46029281616211,10.850175857543945,782.5053074359894,400.0,20,20000,25.558932073615416,1.5191096067428589,0.04555075615644455,37.527645111083984,0.0
0.0,1.0,-38.82698059082031,8.371623039245605,-1.7716248035430908,0.6170562505722046,0.02170267514884472,0.15434174239635468,-39.25860595703125,8.725553512573242,-1.7390854358673096,0.6228224635124207,-31.351776123046875,-1.4669790267944336,0.012723379768431187,0.13520261645317078,50.0,420.0,-9.769657135009766,-9.769657135009766,3.4314160346984863,3.4314160346984863,-41.37010955810547,10.685995101928711,823.1807990074158,420.0,21,21000,25.51079911645366,1.4997526407241821,0.043922923505306244,33.16347885131836,0.0
0.0,1.0,-39.48353576660156,8.532784461975098,-1.7487709522247314,0.6439584493637085,0.0164117980748415,0.16648514568805695,-39.66587829589844,8.633129119873047,-1.718946099281311,0.6556751728057861,-31.743818283081055,-1.458996295928955,0.012119701132178307,0.13341768085956573,50.0,440.0,-9.699726104736328,-9.699726104736328,3.3921658992767334,3.3921658992767334,-41.33361053466797,10.495309829711914,863.0149867534637,440.0,22,22000,25.49202544298887,1.482997179031372,0.0410446971654892,29.69732093811035,0.0
0.0,1.0,-37.2249641418457,7.880391597747803,-1.7547345161437988,0.6337936520576477,-0.013262484222650528,0.17174747586250305,-37.316532135009766,7.903077602386475,-1.7144557237625122,0.6414862871170044,-32.085113525390625,-1.4545981884002686,0.011378233321011066,0.13200761377811432,50.0,460.0,-9.664525032043457,-9.664525032043457,3.3420069217681885,3.3420069217681885,-41.335872650146484,10.308808326721191,903.2815804481506,460.0,23,23000,25.46271339728733,1.475281834602356,0.03806918486952782,23.423322677612305,0.0
0.0,1.0,-37.4685173034668,6.7714738845825195,-1.7768603563308716,0.642870306968689,0.01091037318110466,0.17445051670074463,-37.74412155151367,6.860877513885498,-1.7351617813110352,0.6595399975776672,-32.36764907836914,-1.45404851436615,0.011381290853023529,0.13129687309265137,50.0,480.0,-9.667702674865723,-9.667702674865723,3.288738489151001,3.288738489151001,-41.37400817871094,10.128913879394531,943.617208480835,480.0,24,24000,25.43404230475884,1.4700390100479126,0.04271335154771805,27.038312911987305,0.0
0.0,1.0,-37.2401237487793,6.329537868499756,-1.7331955432891846,0.6338772177696228,0.013991896994411945,0.17667941749095917,-37.345062255859375,6.441812038421631,-1.6926254034042358,0.6443831324577332,-32.521751403808594,-1.4519805908203125,0.010730880312621593,0.13022436201572418,50.0,500.0,-9.638328552246094,-9.638328552246094,3.2468883991241455,3.2468883991241455,-41.418548583984375,9.985881805419922,983.8463206291199,500.0,25,25000,25.41047262748695,1.4698834419250488,0.041553594172000885,24.725027084350586,0.0
0.0,1.0,-36.423866271972656,5.981403350830078,-1.7563012838363647,0.6473105549812317,0.008970079943537712,0.1614845097064972,-36.5060920715332,6.0907182693481445,-1.7171869277954102,0.6605640053749084,-32.61286926269531,-1.453900694847107,0.011279474943876266,0.12880314886569977,50.0,520.0,-9.609943389892578,-9.609943389892578,3.2000551223754883,3.2000551223754883,-41.17371368408203,10.05318546295166,1021.9832894802094,520.0,26,26000,25.44072908787369,1.4636390209197998,0.03924695402383804,21.7515811920166,0.0
0.0,1.0,-35.089515686035156,6.606531620025635,-1.7074904441833496,0.6298088431358337,0.001528811757452786,0.1486995965242386,-35.188865661621094,6.725460052490234,-1.6637823581695557,0.6416828632354736,-32.63273620605469,-1.4536641836166382,0.011621383018791676,0.12727034091949463,50.0,540.0,-9.557312965393066,-9.557312965393066,3.177379846572876,3.177379846572876,-40.748085021972656,10.318110466003418,1056.6531598567963,540.0,27,27000,25.552377095677446,1.4647316932678223,0.039185091853141785,21.42947006225586,0.0
0.0,1.0,-35.20103454589844,6.422154426574707,-1.7027815580368042,0.6242717504501343,-0.0009620257187634706,0.1634920835494995,-35.27928161621094,6.419122695922852,-1.652377724647522,0.6325233578681946,-32.650184631347656,-1.4588382244110107,0.011682390235364437,0.12559248507022858,50.0,560.0,-9.556408882141113,-9.556408882141113,3.1680445671081543,3.1680445671081543,-40.482540130615234,10.369733810424805,1091.664899110794,560.0,28,28000,25.64889649086194,1.4656577110290527,0.03973839804530144,21.55377197265625,0.0
0.0,1.0,-35.424110412597656,5.54633903503418,-1.7077722549438477,0.6207693219184875,0.008550751954317093,0.16631683707237244,-35.52370071411133,5.609802722930908,-1.6617953777313232,0.6253739595413208,-32.66861343383789,-1.457139015197754,0.011649769730865955,0.12411448359489441,50.0,580.0,-9.500136375427246,-9.500136375427246,3.168710470199585,3.168710470199585,-40.05963134765625,10.647716522216797,1126.1753334999084,580.0,29,29000,25.750874785966317,1.4613522291183472,0.03888729214668274,20.530784606933594,0.0
0.0,1.0,-34.35226821899414,6.215989112854004,-1.669188380241394,0.6376257538795471,0.01813150942325592,0.17753027379512787,-34.28755187988281,6.523605823516846,-1.6234946250915527,0.6400063037872314,-32.68352127075195,-1.4603854417800903,0.011644210666418076,0.12290199846029282,50.0,600.0,-9.502626419067383,-9.502626419067383,3.135732412338257,3.135732412338257,-39.734920501708984,10.928730010986328,1161.0806193351746,600.0,30,30000,25.837999102230953,1.4662787914276123,0.037134796380996704,19.384563446044922,0.0
0.0,1.0,-31.472864151000977,7.668911933898926,-1.66084885597229,0.6324151158332825,0.017049157992005348,0.17668358981609344,-31.182085037231445,8.152616500854492,-1.6081346273422241,0.6388502717018127,-32.750152587890625,-1.457486629486084,0.012049900367856026,0.12186847627162933,50.0,620.0,-9.467523574829102,-9.467523574829102,3.1059868335723877,3.1059868335723877,-39.513004302978516,11.002738952636719,1196.4998285770416,620.0,31,31000,25.908904673114154,1.4570715427398682,0.03891908749938011,20.601884841918945,0.0
0.0,1.0,-32.22492980957031,5.827627658843994,-1.7077049016952515,0.6356837749481201,0.0014318936737254262,0.14414237439632416,-32.45549011230469,5.972909927368164,-1.6674870252609253,0.6403827667236328,-32.747703552246094,-1.4547815322875977,0.012510562315583229,0.1206609234213829,50.0,640.0,-9.4287691116333,-9.4287691116333,3.0818963050842285,3.0818963050842285,-39.29961395263672,11.04450798034668,1231.986628293991,640.0,32,32000,25.97430789026696,1.448788046836853,0.03935637325048447,20.073637008666992,0.0
0.0,1.0,-32.03794860839844,5.794061660766602,-1.675910234451294,0.6416698694229126,0.031378962099552155,0.15680833160877228,-32.00938415527344,6.292818069458008,-1.6229225397109985,0.6489325165748596,-32.659366607666016,-1.4512338638305664,0.013116860762238503,0.11953482031822205,50.0,660.0,-9.384414672851562,-9.384414672851562,3.065516710281372,3.065516710281372,-39.17967987060547,10.978555679321289,1266.8906738758087,660.0,33,33000,26.04802504311034,1.4414807558059692,0.036933936178684235,17.293071746826172,0.0
0.0,1.0,-29.616859436035156,7.533481597900391,-1.6792336702346802,0.6559546589851379,0.002840606961399317,0.1537705808877945,-29.117525100708008,7.874221324920654,-1.6298235654830933,0.6642196178436279,-32.61406326293945,-1.4494267702102661,0.013812665827572346,0.1185423731803894,50.0,680.0,-9.363555908203125,-9.363555908203125,3.034548282623291,3.034548282623291,-39.11708068847656,10.97087287902832,1302.8392298221588,680.0,34,34000,26.09685003470543,1.4267274141311646,0.03625329211354256,17.531803131103516,0.0
0.0,1.0,-30.232641220092773,7.657284259796143,-1.6885567903518677,0.6269014477729797,0.034916650503873825,0.1593024879693985,-30.17373275756836,7.8389787673950195,-1.6372202634811401,0.6348795294761658,-32.59153747558594,-1.4466382265090942,0.01418135967105627,0.11746151000261307,50.0,700.0,-9.333273887634277,-9.333273887634277,3.014596700668335,3.014596700668335,-39.05135726928711,11.036791801452637,1340.4683170318604,700.0,35,35000,26.110277695707833,1.4177486896514893,0.03736218810081482,19.319299697875977,0.0
0.0,1.0,-31.29840850830078,7.534191131591797,-1.636618971824646,0.6255300045013428,0.024205053225159645,0.15496031939983368,-31.33652114868164,7.796191692352295,-1.5872095823287964,0.6336855292320251,-32.591678619384766,-1.4424636363983154,0.014663813635706902,0.11643313616514206,50.0,720.0,-9.303499221801758,-9.303499221801758,2.9971041679382324,2.9971041679382324,-39.087547302246094,11.028857231140137,1379.8799486160278,720.0,36,36000,26.089226121523662,1.4094429016113281,0.03788881003856659,21.368488311767578,0.0
0.0,1.0,-32.02729797363281,7.854171276092529,-1.612399697303772,0.6116992235183716,-0.0009695279877632856,0.20241141319274902,-32.02247619628906,8.120457649230957,-1.5602858066558838,0.6132343411445618,-32.49860382080078,-1.4376025199890137,0.014801081269979477,0.11535178124904633,50.0,740.0,-9.259181022644043,-9.259181022644043,2.9885060787200928,2.9885060787200928,-38.96080017089844,11.125663757324219,1419.5309898853302,740.0,37,37000,26.06494698857463,1.4062541723251343,0.037214938551187515,21.484848022460938,0.0
0.0,1.0,-33.626949310302734,7.212421417236328,-1.6786974668502808,0.6071299910545349,0.02196955680847168,0.1553739458322525,-33.62953186035156,7.696045398712158,-1.6241717338562012,0.6128964424133301,-32.517494201660156,-1.4334644079208374,0.014629087410867214,0.114434614777565,50.0,760.0,-9.229817390441895,-9.229817390441895,2.9764211177825928,2.9764211177825928,-38.9382209777832,11.207797050476074,1459.3939850330353,760.0,38,38000,26.038205165783125,1.4157400131225586,0.03927943855524063,21.898635864257812,0.0
0.0,1.0,-34.242637634277344,7.998471736907959,-1.6922938823699951,0.64017254114151,0.016942907124757767,0.1850612461566925,-34.12823486328125,8.229381561279297,-1.638044834136963,0.6429277658462524,-32.575164794921875,-1.4284062385559082,0.014602099545300007,0.11358761042356491,50.0,780.0,-9.186850547790527,-9.186850547790527,2.9756903648376465,2.9756903648376465,-38.96177291870117,11.254446029663086,1500.0760498046875,780.0,39,39000,25.998681870214426,1.408189058303833,0.036931876093149185,21.17654800415039,0.0
0.0,1.0,-33.7760124206543,7.025533676147461,-1.6395819187164307,0.6092850565910339,0.00950587633997202,0.18879303336143494,-33.545310974121094,7.620179653167725,-1.5942370891571045,0.6140145063400269,-32.608882904052734,-1.4242660999298096,0.014660653658211231,0.11264275014400482,50.0,800.0,-9.153986930847168,-9.153986930847168,2.9625625610351562,2.9625625610351562,-39.0168342590332,11.178619384765625,1539.8863270282745,800.0,40,40000,25.97594335238587,1.408748745918274,0.0385928712785244,20.32204246520996,0.0
0.0,1.0,-33.22650909423828,7.695000648498535,-1.6840806007385254,0.6201797723770142,0.009291481226682663,0.21316023170948029,-32.99694061279297,8.180861473083496,-1.629105806350708,0.6326779127120972,-32.669105529785156,-1.4201147556304932,0.015045404434204102,0.11173022538423538,50.0,820.0,-9.114550590515137,-9.114550590515137,2.9565181732177734,2.9565181732177734,-39.05542755126953,11.107710838317871,1580.4860727787018,820.0,41,41000,25.941386454558643,1.4061055183410645,0.037495385855436325,19.933006286621094,0.0
0.0,1.0,-33.4175910949707,7.719699859619141,-1.6485477685928345,0.6146132946014404,0.01565448008477688,0.19771549105644226,-33.3192024230957,7.945955276489258,-1.6035891771316528,0.6306639313697815,-32.73062515258789,-1.4151132106781006,0.015059464611113071,0.11089728772640228,50.0,840.0,-9.075063705444336,-9.075063705444336,2.9737741947174072,2.9737741947174072,-39.059425354003906,11.059284210205078,1621.4279828071594,840.0,42,42000,25.903093103947725,1.403954029083252,0.03916965052485466,21.725419998168945,0.0
0.0,1.0,-34.397701263427734,6.075278282165527,-1.6468596458435059,0.6085679531097412,0.03420655429363251,0.19655218720436096,-34.48956298828125,6.180782794952393,-1.5995897054672241,0.62553870677948,-32.83118438720703,-1.4116054773330688,0.015466166660189629,0.1102040484547615,50.0,860.0,-9.046313285827637,-9.046313285827637,2.9669456481933594,2.9669456481933594,-39.152130126953125,11.000553131103516,1661.9735822677612,860.0,43,43000,25.872854092738674,1.3940259218215942,0.03519130125641823,19.841047286987305,0.0
0.0,1.0,-35.266929626464844,5.422185897827148,-1.6954935789108276,0.6162856817245483,0.010038729757070541,0.22330766916275024,-35.392677307128906,5.4360575675964355,-1.6461824178695679,0.6249849796295166,-32.91008377075195,-1.4089715480804443,0.01591295748949051,0.10963205993175507,50.0,880.0,-9.028508186340332,-9.028508186340332,2.9565253257751465,2.9565253257751465,-39.24732208251953,10.92648983001709,1702.9494152069092,880.0,44,44000,25.83752612208624,1.3896938562393188,0.03817279636859894,22.334857940673828,0.0
0.0,1.0,-35.76354217529297,5.553642272949219,-1.6886358261108398,0.6343169808387756,0.03099759668111801,0.22422300279140472,-35.48298645019531,5.507800102233887,-1.6365368366241455,0.6438390016555786,-32.97793960571289,-1.4064244031906128,0.015959933400154114,0.10894510895013809,50.0,900.0,-9.012797355651855,-9.012797355651855,2.9451069831848145,2.9451069831848145,-39.24281311035156,10.913545608520508,1739.2357988357544,900.0,45,45000,25.87343247541422,1.4024237394332886,0.03632860630750656,20.596878051757812,0.0
0.0,1.0,-35.2659797668457,5.71989107131958,-1.6358747482299805,0.6258379817008972,-0.004514711908996105,0.22457687556743622,-35.14085388183594,5.88299036026001,-1.5849418640136719,0.629338264465332,-33.05144500732422,-1.4018216133117676,0.016195042058825493,0.10823780298233032,50.0,920.0,-8.978080749511719,-8.978080749511719,2.936140775680542,2.936140775680542,-39.31312942504883,10.855396270751953,1775.2752993106842,920.0,46,46000,25.911474134665866,1.3875324726104736,0.03493522107601166,20.006616592407227,0.0
0.0,1.0,-35.01620101928711,6.18380880355835,-1.6557059288024902,0.6325426697731018,0.0015073296381160617,0.19579371809959412,-34.873653411865234,6.243287563323975,-1.6067451238632202,0.6395999789237976,-33.15789794921875,-1.4016242027282715,0.016432616859674454,0.10764479637145996,50.0,940.0,-8.96891975402832,-8.96891975402832,2.923536539077759,2.923536539077759,-39.25958251953125,10.98947811126709,1812.0563712120056,940.0,47,47000,25.937382935037363,1.3922020196914673,0.03777056559920311,22.329090118408203,0.0
0.0,1.0,-34.609230041503906,5.596822261810303,-1.6683427095413208,0.6303741931915283,-0.008511295542120934,0.18780018389225006,-34.467586517333984,5.564558029174805,-1.619314432144165,0.6393241882324219,-33.21998977661133,-1.3975751399993896,0.016672106459736824,0.10698242485523224,50.0,960.0,-8.936075210571289,-8.936075210571289,2.9213833808898926,2.9213833808898926,-39.254722595214844,10.981009483337402,1850.2441005706787,960.0,48,48000,25.94252292721547,1.3739374876022339,0.03635888919234276,22.101701736450195,0.0
0.0,1.0,-33.97957992553711,6.064123153686523,-1.669041633605957,0.6402890086174011,0.00130612519569695,0.18581511080265045,-33.534358978271484,6.042708873748779,-1.6185134649276733,0.643128514289856,-33.26099395751953,-1.3953713178634644,0.016661817207932472,0.10642611235380173,50.0,980.0,-8.923297882080078,-8.923297882080078,2.909818172454834,2.909818172454834,-39.372840881347656,10.953816413879395,1889.6039032936096,980.0,49,49000,25.931360490202323,1.3857907056808472,0.036049652844667435,22.522804260253906,0.0
0.0,1.0,-32.5745964050293,7.577557563781738,-1.6570848226547241,0.6237252950668335,0.008091336116194725,0.18084575235843658,-32.3339958190918,7.797564506530762,-1.6044552326202393,0.6348389983177185,-33.338741302490234,-1.3931303024291992,0.016933714970946312,0.10590562969446182,50.0,1000.0,-8.911706924438477,-8.911706924438477,2.9004626274108887,2.9004626274108887,-39.51520919799805,10.958820343017578,1930.0702574253082,1000.0,50,50000,25.905792707618545,1.382590651512146,0.03584564849734306,21.35254669189453,0.0
0.0,1.0,-32.923187255859375,6.431149959564209,-1.6254408359527588,0.6098402142524719,0.00819993857294321,0.17871156334877014,-32.74018478393555,6.58233118057251,-1.5646123886108398,0.6127360463142395,-33.33933639526367,-1.3880704641342163,0.016770275309681892,0.10526625066995621,50.0,1020.0,-8.87596321105957,-8.80465030670166,2.836681842803955,2.894829273223877,-39.52119827270508,10.960273742675781,1970.5612273216248,1020.0,51,51000,25.880951727299994,1.3724194765090942,0.03668546304106712,21.808481216430664,0.0
0.0,1.0,-32.46717834472656,6.7469916343688965,-1.6508272886276245,0.5949245095252991,-0.002175751142203808,0.16746027767658234,-32.335567474365234,6.895187854766846,-1.6011383533477783,0.5942232608795166,-33.35095977783203,-1.3855258226394653,0.01658712886273861,0.10478872805833817,50.0,1040.0,-8.85940170288086,-8.726837158203125,2.5114474296569824,2.8783366680145264,-39.60627746582031,10.92952823638916,2009.6662621498108,1040.0,52,52000,25.874943008882365,1.3670578002929688,0.03631555289030075,21.931447982788086,0.0
0.0,1.0,-31.877222061157227,8.086339950561523,-1.6231906414031982,0.5945264101028442,0.00785668846219778,0.16836589574813843,-31.642559051513672,8.251887321472168,-1.5614186525344849,0.5970057249069214,-33.42438507080078,-1.3819198608398438,0.016663504764437675,0.10440980643033981,50.0,1060.0,-8.837125778198242,-8.636418342590332,2.4405922889709473,2.8697845935821533,-39.69929885864258,10.930768966674805,2049.328966140747,1060.0,53,53000,25.86212407850189,1.3556647300720215,0.0353897288441658,21.674924850463867,0.0
